,000000000f4919c9events,000000000f4919c9places,0000000019fb59c4events,0000000019fb59c4places,00000000342570c2events,00000000342570c2places,0000000038bf9618events,0000000038bf9618places,0000000038d83d41events,0000000038d83d41places,0000000053c6c2beevents,0000000053c6c2beplaces,000000006b087f40events,000000006b087f40places,000000007b5207b6events,000000007b5207b6places,00000000a53ed894events,00000000a53ed894places,00000000aa852af1events,00000000aa852af1places,00000000afef4555events,00000000afef4555places,00000000fb7600beevents,00000000fb7600beplaces,00000000fdda10feevents,00000000fdda10feplaces,00000000fffb8cf0events,00000000fffb8cf0places
6200,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6201,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6202,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6203,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6204,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6205,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6206,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6207,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6208,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6209,12,438,0,16,2,32,0,29,8,365,0,13,13,459,4,105,0,3,10,364,14,484,8,217,13,476,2,11
6210,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6211,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6212,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6213,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6214,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6215,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6216,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6217,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6218,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6219,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6220,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6221,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6222,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6223,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6224,12,400,0,15,2,29,0,24,8,323,0,11,13,414,4,91,0,3,10,330,14,433,8,198,13,430,2,11
6225,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6226,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6227,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6228,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6229,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6230,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6231,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6232,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6233,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6234,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6235,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6236,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6237,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6238,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6239,12,398,0,15,2,29,0,24,8,322,0,11,13,412,4,91,0,3,10,328,14,431,8,197,13,428,2,11
6240,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6241,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6242,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6243,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6244,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6245,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6246,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6247,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6248,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6249,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6250,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6251,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6252,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6253,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6254,12,318,0,15,2,25,0,19,8,243,0,7,13,326,4,64,0,3,10,253,14,336,8,153,13,333,2,8
6255,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6256,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6257,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6258,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6259,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6260,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6261,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6262,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6263,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6264,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6265,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6266,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6267,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6268,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6269,12,317,0,15,2,25,0,18,8,241,0,7,13,325,4,64,0,3,10,252,14,335,8,153,13,331,2,4
6270,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6271,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6272,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6273,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6274,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6275,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6276,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6277,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6278,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6279,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6280,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6281,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6282,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6283,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6284,12,246,0,15,2,23,0,21,8,186,0,7,13,255,4,47,0,3,10,194,14,265,8,108,13,267,2,3
6285,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6286,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6287,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6288,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6289,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6290,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6291,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6292,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6293,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6294,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6295,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6296,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6297,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6298,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6299,12,245,0,15,2,23,0,21,8,185,0,7,13,254,4,47,0,3,10,194,14,263,8,108,13,265,2,2
6300,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6301,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6302,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6303,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6304,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6305,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6306,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6307,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6308,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6309,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6310,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6311,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6312,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6313,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6314,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6315,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6316,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6317,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6318,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6319,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6320,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6321,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6322,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6323,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6324,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6325,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6326,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6327,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6328,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6329,12,183,0,14,2,21,0,16,8,133,0,7,13,186,4,36,0,3,10,136,14,193,8,72,13,196,2,2
6330,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6331,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6332,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6333,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6334,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6335,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6336,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6337,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6338,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6339,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6340,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6341,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6342,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6343,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6344,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6345,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6346,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6347,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6348,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6349,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6350,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6351,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6352,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6353,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6354,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6355,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6356,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6357,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6358,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6359,12,128,0,14,2,21,0,14,8,91,0,4,13,129,4,34,0,3,10,92,14,135,8,51,13,138,2,2
6360,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6361,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6362,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6363,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6364,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6365,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6366,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6367,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6368,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6369,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6370,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6371,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6372,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6373,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6374,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6375,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6376,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6377,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6378,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6379,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6380,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6381,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6382,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6383,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6384,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6385,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6386,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6387,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6388,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6389,12,112,0,14,2,21,0,14,8,81,0,4,13,112,4,26,0,3,10,78,14,118,8,45,13,122,2,2
6390,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6391,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6392,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6393,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6394,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6395,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6396,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6397,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6398,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6399,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6400,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6401,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6402,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6403,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6404,12,101,0,11,2,19,0,12,8,71,0,2,13,98,4,23,0,3,10,68,14,102,8,36,13,106,2,1
6405,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6406,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6407,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6408,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6409,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6410,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6411,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6412,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6413,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6414,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6415,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6416,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6417,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6418,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6419,12,99,0,11,2,19,0,12,8,71,0,2,13,98,4,21,0,3,10,68,14,101,8,36,13,105,2,1
6420,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6421,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6422,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6423,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6424,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6425,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6426,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6427,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6428,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6429,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6430,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
6431,12,65,0,9,2,15,0,10,8,52,0,1,13,66,4,14,0,2,10,49,14,66,8,27,13,71,2,0
