,time,0000000006dd41f6,000000000f4919c9,0000000019fb59c4,00000000342570c2,0000000038bf9618,0000000038d83d41,000000004ef3150d,0000000053c6c2be,00000000675d5200,000000006b087f40,000000006b44cce7,0000000074f765a7,000000007b5207b6,0000000096918cfa,00000000a53ed894,00000000aa852af1,00000000afef4555,00000000b33a8357,00000000cd16b8ef,00000000d747f075,00000000e8a064a4,00000000f1124bca,00000000fb7600be,00000000fdda10fe,00000000fffb8cf0
197,2019-08-10 06:34:00,105,3,1,10,4,11,0,32,40,17,99,0,6,11,50,53,23,0,0,14,6,4,97,16,22
198,2019-08-10 06:36:00,103,5,5,16,2,21,0,29,59,10,115,0,4,12,59,48,26,0,0,26,4,5,88,14,28
199,2019-08-10 06:38:00,94,2,3,18,1,20,0,26,54,25,104,0,8,7,47,51,16,0,0,12,3,4,66,15,26
200,2019-08-10 06:40:00,87,5,3,26,3,26,0,26,48,9,121,0,2,11,54,44,21,0,0,34,4,8,63,20,12
201,2019-08-10 06:42:00,102,6,2,22,5,20,0,28,46,17,122,0,7,7,86,56,23,0,0,2,3,11,69,14,6
202,2019-08-10 06:44:00,88,5,3,14,0,21,0,29,52,14,129,0,1,11,86,59,20,0,0,12,2,11,61,18,6
203,2019-08-10 06:46:00,92,4,7,12,5,21,0,40,53,13,123,0,3,17,56,57,22,0,0,21,2,13,55,14,3
204,2019-08-10 06:48:00,119,3,2,15,7,19,0,26,45,11,124,0,5,5,66,64,34,0,0,17,1,16,56,20,3
205,2019-08-10 06:50:00,98,4,1,16,3,16,0,23,47,11,112,0,3,10,35,60,37,0,0,5,3,14,60,18,5
206,2019-08-10 06:52:00,93,3,2,18,7,17,0,24,53,17,116,0,0,15,31,55,21,0,0,6,2,18,51,47,4
207,2019-08-10 06:54:00,99,4,1,23,15,18,0,21,58,15,122,0,4,7,36,52,40,0,0,7,4,23,46,23,3
208,2019-08-10 06:56:00,90,2,3,23,0,22,0,25,18,12,130,0,41,5,34,39,35,0,0,1,4,20,58,25,2
209,2019-08-10 06:58:00,85,2,5,28,4,28,0,15,48,13,111,0,7,5,37,43,25,0,0,7,5,23,59,26,2
210,2019-08-10 07:00:00,105,5,5,38,5,23,0,23,57,13,117,0,5,5,38,48,37,0,0,4,4,17,59,13,2
211,2019-08-10 07:02:00,92,13,1,23,0,17,0,19,64,13,121,0,9,9,37,50,42,0,0,12,4,14,50,23,10
212,2019-08-10 07:04:00,102,9,1,21,2,15,0,14,62,10,112,0,10,8,33,47,26,0,0,9,2,17,50,21,25
213,2019-08-10 07:06:00,109,9,2,45,3,23,0,24,61,31,117,0,11,15,32,54,33,0,0,8,2,39,59,21,52
214,2019-08-10 07:08:00,86,8,1,46,4,15,0,19,68,22,119,0,5,6,31,60,31,0,0,17,4,71,52,24,32
215,2019-08-10 07:10:00,91,11,2,30,4,16,0,26,24,19,123,0,53,12,32,63,37,0,0,7,3,103,61,21,7
216,2019-08-10 07:12:00,69,9,1,27,12,14,0,29,67,12,111,0,7,3,32,62,37,0,0,10,4,100,67,27,9
217,2019-08-10 07:14:00,80,4,1,22,9,19,0,27,62,16,139,0,5,8,25,57,28,0,0,9,4,101,73,22,10
218,2019-08-10 07:16:00,76,9,2,20,2,20,0,36,45,15,122,0,3,7,28,49,38,0,0,2,4,113,68,18,9
219,2019-08-10 07:18:00,69,4,2,34,5,30,0,22,67,19,115,0,6,5,26,56,37,0,0,11,2,90,57,23,4
220,2019-08-10 07:20:00,61,4,3,30,6,25,0,32,75,20,113,0,9,13,26,63,44,0,0,5,5,83,70,22,3
221,2019-08-10 07:22:00,79,4,4,41,2,18,0,41,15,27,123,0,66,10,54,55,42,0,0,21,2,102,53,21,8
222,2019-08-10 07:24:00,62,6,3,49,4,28,0,26,70,20,127,0,6,8,38,59,31,0,0,36,4,79,58,20,9
223,2019-08-10 07:26:00,65,6,1,29,3,31,0,34,62,36,113,0,8,6,42,68,38,0,0,0,4,86,53,22,24
224,2019-08-10 07:28:00,63,7,2,35,9,28,0,21,71,23,91,0,9,18,38,52,33,0,0,36,1,35,67,24,16
225,2019-08-10 07:30:00,74,12,3,29,18,39,0,29,27,19,104,0,46,8,37,64,32,0,0,26,2,29,54,22,12
226,2019-08-10 07:32:00,73,7,3,28,0,41,0,33,66,26,110,0,12,18,35,72,45,0,0,45,2,31,58,22,13
227,2019-08-10 07:34:00,80,9,3,20,7,24,0,52,74,21,105,0,7,10,40,59,42,0,0,64,3,49,54,21,12
228,2019-08-10 07:36:00,78,12,1,25,11,38,0,39,22,22,119,0,60,8,30,60,35,0,0,44,4,55,51,22,9
229,2019-08-10 07:38:00,60,13,5,25,22,32,0,38,56,27,114,0,8,10,28,81,50,0,0,56,5,50,52,16,0
230,2019-08-10 07:40:00,54,5,3,33,6,33,0,34,65,18,129,0,9,20,43,62,42,0,0,24,3,26,51,15,0
231,2019-08-10 07:42:00,61,13,2,24,9,33,0,42,72,21,119,0,2,23,39,54,41,0,0,14,7,30,48,22,0
232,2019-08-10 07:44:00,57,21,1,33,4,32,0,34,74,9,95,0,7,17,46,57,52,0,0,7,6,37,50,21,0
233,2019-08-10 07:46:00,62,11,2,19,9,26,0,37,73,19,113,0,6,16,36,53,37,0,0,15,4,30,43,14,0
234,2019-08-10 07:48:00,63,17,3,29,7,27,0,42,12,28,138,0,61,9,28,64,56,0,0,10,3,16,71,20,0
235,2019-08-10 07:50:00,72,10,2,24,5,27,0,33,61,28,155,0,8,21,28,70,57,0,0,14,4,18,58,19,0
236,2019-08-10 07:52:00,71,11,3,27,9,27,0,48,16,40,160,0,51,10,24,82,59,0,0,13,2,19,60,29,0
237,2019-08-10 07:54:00,78,22,4,27,8,25,0,51,62,26,145,0,9,6,25,65,45,0,0,14,3,14,56,16,14
238,2019-08-10 07:56:00,68,12,4,25,8,24,0,43,63,10,135,0,7,12,25,70,87,0,0,18,3,17,53,16,13
239,2019-08-10 07:58:00,56,15,4,25,11,26,0,38,62,18,160,0,9,10,30,76,56,0,0,14,2,13,62,24,17
240,2019-08-10 08:00:00,74,21,6,19,8,20,0,49,70,31,122,0,3,0,32,61,72,0,0,18,3,13,55,21,13
241,2019-08-10 08:02:00,72,16,7,21,10,17,0,34,72,17,150,0,7,29,28,65,82,0,0,9,4,16,55,26,21
242,2019-08-10 08:04:00,75,16,6,18,7,24,0,35,76,21,126,0,12,9,30,92,67,0,0,27,3,16,62,20,32
243,2019-08-10 08:06:00,60,9,6,17,17,21,0,24,80,28,121,0,10,4,27,84,56,0,0,20,3,16,51,20,36
244,2019-08-10 08:08:00,64,11,3,17,20,23,0,15,29,25,142,0,63,13,20,96,88,0,0,49,3,14,54,14,26
245,2019-08-10 08:10:00,58,11,5,22,24,20,0,11,66,25,117,0,17,28,22,84,71,0,0,0,4,15,42,20,26
246,2019-08-10 08:12:00,84,20,6,22,15,24,0,12,76,34,134,0,7,18,23,88,61,0,0,70,3,15,54,14,23
247,2019-08-10 08:14:00,65,13,7,14,25,15,0,20,66,25,128,0,20,17,25,82,83,0,0,87,1,14,43,14,16
248,2019-08-10 08:16:00,63,20,9,21,22,15,0,9,28,24,118,0,70,7,24,68,68,0,0,44,2,16,61,16,29
249,2019-08-10 08:18:00,59,12,5,13,17,13,0,12,25,32,136,0,72,14,25,91,74,0,0,36,2,10,58,18,29
250,2019-08-10 08:20:00,71,17,7,20,17,20,0,18,88,27,148,0,20,17,25,74,72,0,0,36,3,4,74,30,31
251,2019-08-10 08:22:00,71,10,6,26,25,21,0,10,73,30,155,0,13,10,14,80,53,0,0,31,3,8,52,20,25
252,2019-08-10 08:24:00,69,15,6,19,19,21,0,8,73,24,136,0,6,21,19,81,62,0,0,41,4,7,55,20,19
253,2019-08-10 08:26:00,87,16,4,14,24,20,0,24,72,32,132,0,9,17,28,58,61,0,0,32,3,6,60,21,17
254,2019-08-10 08:28:00,80,24,6,23,19,19,0,47,65,23,128,0,9,6,23,75,60,0,0,25,4,7,58,27,17
255,2019-08-10 08:30:00,89,11,5,21,19,23,0,44,73,38,119,0,8,11,14,78,59,0,0,0,8,3,50,25,18
256,2019-08-10 08:32:00,66,13,3,16,24,24,0,8,72,29,131,0,12,10,26,82,72,0,0,5,4,10,61,23,22
257,2019-08-10 08:34:00,77,9,4,19,22,35,0,3,78,25,113,0,7,17,16,77,62,0,0,0,4,7,66,17,36
258,2019-08-10 08:36:00,68,13,3,20,24,24,0,7,75,12,124,0,13,10,20,73,68,0,0,1,3,4,66,22,25
259,2019-08-10 08:38:00,77,16,3,19,23,27,0,8,80,21,113,0,18,29,14,59,72,0,0,0,2,4,52,22,22
260,2019-08-10 08:40:00,71,19,3,16,29,17,0,3,97,25,113,0,11,18,26,84,52,0,0,0,4,4,74,24,27
261,2019-08-10 08:42:00,71,23,5,18,19,17,0,2,98,25,134,0,14,20,22,88,77,0,0,0,3,4,64,21,24
262,2019-08-10 08:44:00,73,16,7,13,20,22,0,12,84,31,127,0,24,9,28,82,89,0,0,0,6,5,66,16,28
263,2019-08-10 08:46:00,71,16,7,13,29,26,0,5,65,26,152,0,44,11,18,79,74,0,0,2,6,9,46,28,52
264,2019-08-10 08:48:00,81,24,5,26,26,26,0,12,104,33,128,0,10,8,23,73,79,0,0,0,4,6,63,19,33
265,2019-08-10 08:50:00,91,14,3,24,25,21,0,9,103,30,140,0,15,12,24,74,58,0,0,5,4,3,62,26,36
266,2019-08-10 08:52:00,93,27,7,23,16,25,0,10,96,24,141,0,17,7,27,72,65,0,0,0,2,14,62,23,29
267,2019-08-10 08:54:00,77,21,3,20,28,26,0,9,113,31,132,0,20,0,20,76,73,0,0,1,2,9,53,25,24
268,2019-08-10 08:56:00,69,14,6,15,19,26,0,6,111,33,131,0,19,8,19,59,85,0,0,2,3,7,61,23,23
269,2019-08-10 08:58:00,74,22,3,24,25,22,0,5,108,42,114,0,14,0,22,78,78,0,0,0,6,6,57,31,27
270,2019-08-10 09:00:00,80,11,6,6,28,31,0,4,107,27,127,0,15,6,19,84,70,0,0,0,4,10,60,26,32
271,2019-08-10 09:02:00,86,14,11,22,25,24,0,4,105,30,128,0,14,1,24,85,88,0,0,0,2,10,64,22,42
272,2019-08-10 09:04:00,87,14,6,14,22,19,0,4,109,41,124,0,11,4,20,76,82,0,0,0,2,10,56,33,73
273,2019-08-10 09:06:00,76,17,7,19,24,21,0,5,120,28,133,0,17,7,23,76,47,0,0,3,3,14,57,26,54
274,2019-08-10 09:08:00,71,22,4,18,23,27,0,7,110,31,146,0,23,5,24,96,59,0,0,0,5,10,62,31,36
275,2019-08-10 09:10:00,69,14,5,15,17,20,0,5,29,31,139,0,89,5,22,101,71,0,0,0,4,11,57,21,26
276,2019-08-10 09:12:00,93,19,4,23,22,28,0,12,109,28,129,0,8,7,21,85,71,0,0,2,5,9,72,21,14
277,2019-08-10 09:14:00,81,21,7,23,26,18,0,3,99,35,142,0,15,9,18,76,75,0,0,2,5,9,51,30,19
278,2019-08-10 09:16:00,86,18,13,14,25,35,0,8,111,25,134,0,13,5,15,44,67,0,0,0,2,10,59,28,39
279,2019-08-10 09:18:00,72,22,10,14,16,32,0,7,69,26,159,0,56,12,28,54,73,0,0,0,5,11,63,32,46
280,2019-08-10 09:20:00,81,18,13,12,17,23,0,7,103,27,133,0,20,12,25,62,94,0,0,1,3,13,59,35,22
281,2019-08-10 09:22:00,73,8,6,11,22,30,0,39,99,35,132,0,26,6,29,71,79,0,0,0,5,15,48,35,16
282,2019-08-10 09:24:00,88,11,6,12,24,34,0,6,98,33,136,0,23,8,28,53,70,0,0,2,4,5,72,30,38
283,2019-08-10 09:26:00,86,17,11,21,17,33,0,6,112,23,155,0,14,6,16,67,69,0,0,0,4,2,73,26,43
284,2019-08-10 09:28:00,93,27,7,14,37,29,0,18,27,26,144,0,100,8,17,72,59,0,0,0,5,2,63,29,40
285,2019-08-10 09:30:00,88,17,5,16,23,44,0,3,22,33,140,0,82,11,20,58,56,0,0,0,5,4,68,35,39
286,2019-08-10 09:32:00,102,18,14,18,23,37,0,13,97,22,132,0,20,2,20,77,66,0,0,0,9,4,68,35,26
287,2019-08-10 09:34:00,95,20,4,21,32,33,0,11,40,31,137,0,85,14,25,65,85,0,0,0,6,7,59,29,24
288,2019-08-10 09:36:00,90,18,9,21,28,37,0,12,97,31,144,0,18,9,17,72,82,0,0,2,3,7,65,26,21
289,2019-08-10 09:38:00,81,23,4,19,32,38,0,4,98,29,135,0,12,11,23,74,87,0,0,0,4,8,64,32,18
290,2019-08-10 09:40:00,80,23,3,20,34,40,0,3,92,46,145,0,15,15,22,73,84,0,0,6,5,12,54,32,21
291,2019-08-10 09:42:00,84,16,1,19,27,38,0,5,17,48,144,0,89,12,29,83,76,0,0,6,2,17,53,33,33
292,2019-08-10 09:44:00,93,17,6,17,21,36,0,6,91,33,163,0,15,22,36,70,93,0,0,0,4,15,51,33,59
293,2019-08-10 09:46:00,87,17,5,21,24,28,0,14,87,44,148,0,15,11,31,81,74,0,0,3,6,15,64,43,65
294,2019-08-10 09:48:00,87,14,3,11,27,33,0,12,86,31,157,0,18,10,31,98,90,0,0,0,2,13,58,27,64
295,2019-08-10 09:50:00,82,20,2,15,33,45,0,13,99,43,153,0,12,10,29,79,81,0,0,0,4,15,58,32,60
296,2019-08-10 09:52:00,75,30,1,18,35,35,0,2,30,25,152,0,77,13,27,81,66,0,0,1,8,9,71,23,41
297,2019-08-10 09:54:00,89,26,9,16,40,38,0,6,67,26,126,0,49,10,22,88,71,0,0,0,6,12,56,25,36
298,2019-08-10 09:56:00,93,14,5,19,35,47,0,23,90,22,124,0,23,9,25,65,93,0,0,1,4,10,62,24,33
299,2019-08-10 09:58:00,96,27,4,25,35,35,0,11,92,23,137,0,12,12,33,70,95,0,0,2,6,9,65,22,55
300,2019-08-10 10:00:00,87,25,3,26,45,43,0,8,94,29,150,0,12,11,31,72,75,0,0,1,4,11,71,36,37
301,2019-08-10 10:02:00,82,28,1,21,30,55,0,7,101,25,149,0,14,22,26,57,71,0,0,18,5,9,71,35,30
302,2019-08-10 10:04:00,80,42,4,12,36,52,0,5,107,23,137,0,14,12,31,52,73,0,0,0,3,9,60,21,21
303,2019-08-10 10:06:00,81,37,2,22,35,39,0,13,107,34,154,0,10,20,26,85,77,0,0,5,4,9,86,31,21
304,2019-08-10 10:08:00,80,29,2,24,40,35,0,8,116,32,139,0,14,18,44,80,103,0,0,1,4,12,67,32,21
305,2019-08-10 10:10:00,91,22,4,25,40,44,0,8,98,22,168,0,18,21,30,72,76,0,0,0,7,11,74,39,43
306,2019-08-10 10:12:00,86,26,2,25,28,42,0,7,96,27,162,0,11,16,46,73,89,0,0,1,3,12,79,31,61
307,2019-08-10 10:14:00,85,23,3,19,35,39,0,11,106,34,145,0,14,24,37,71,88,0,0,1,5,15,64,20,61
308,2019-08-10 10:16:00,91,24,3,20,52,40,0,4,119,15,143,0,12,21,45,77,112,0,0,1,5,7,64,29,41
309,2019-08-10 10:18:00,83,18,1,15,52,41,0,3,105,27,139,0,17,17,35,75,99,0,0,2,3,7,65,34,41
310,2019-08-10 10:20:00,90,20,3,14,35,50,0,9,118,16,157,0,9,13,37,72,96,0,0,6,3,7,64,32,50
311,2019-08-10 10:22:00,88,22,3,22,27,43,0,16,108,12,156,0,17,9,43,68,80,0,0,3,3,8,60,29,25
312,2019-08-10 10:24:00,97,21,3,13,39,48,0,4,102,22,163,0,21,12,28,80,82,0,0,2,7,6,74,27,25
313,2019-08-10 10:26:00,110,26,2,17,37,32,0,10,103,23,136,0,21,13,33,69,71,0,0,1,2,6,84,36,26
314,2019-08-10 10:28:00,75,28,4,21,37,34,0,2,110,30,140,0,9,10,49,71,86,0,0,16,2,9,79,29,26
315,2019-08-10 10:30:00,74,26,6,14,34,35,0,18,97,32,145,0,10,5,51,72,78,0,0,13,6,15,76,28,39
316,2019-08-10 10:32:00,85,29,2,19,31,33,0,5,107,35,147,0,8,9,41,61,87,0,0,4,3,7,87,29,42
317,2019-08-10 10:34:00,92,26,1,16,38,39,0,8,101,35,142,0,11,12,53,72,92,0,0,10,6,7,75,28,48
318,2019-08-10 10:36:00,86,28,2,12,37,42,0,23,91,35,150,0,16,7,54,72,84,0,0,2,5,10,67,37,39
319,2019-08-10 10:38:00,82,17,2,18,34,42,0,10,102,32,146,0,14,7,46,70,60,0,0,0,4,9,72,45,37
320,2019-08-10 10:40:00,80,23,4,19,40,40,0,9,76,30,140,0,12,10,51,74,103,0,0,3,3,6,68,31,29
321,2019-08-10 10:42:00,78,15,3,17,47,40,0,10,92,42,143,0,15,10,43,76,97,0,0,3,2,8,73,28,46
322,2019-08-10 10:44:00,76,33,2,15,39,42,0,11,89,31,138,0,12,10,44,82,91,0,0,2,6,7,63,22,32
323,2019-08-10 10:46:00,75,23,2,15,50,36,0,11,89,19,163,0,14,13,49,70,97,0,0,0,5,8,66,32,56
324,2019-08-10 10:48:00,79,37,3,17,40,51,0,10,85,30,122,0,7,9,63,77,87,0,0,0,5,8,72,35,48
325,2019-08-10 10:50:00,89,17,2,12,48,47,0,19,82,45,161,0,10,32,60,81,87,0,0,2,6,4,75,35,36
326,2019-08-10 10:52:00,99,26,2,18,55,33,0,13,74,50,142,0,9,30,50,75,89,0,0,3,3,5,71,29,36
327,2019-08-10 10:54:00,78,32,3,14,51,55,0,20,70,38,162,0,4,28,43,82,83,0,0,6,3,10,88,33,26
328,2019-08-10 10:56:00,97,34,2,16,46,45,0,8,75,27,144,0,9,26,52,64,93,0,0,4,3,10,76,32,35
329,2019-08-10 10:58:00,96,34,1,12,32,43,0,17,86,31,142,0,12,10,52,68,79,0,0,2,2,9,63,42,37
330,2019-08-10 11:00:00,91,21,2,9,43,55,0,10,90,19,162,0,8,9,59,74,81,0,0,7,4,7,85,39,35
331,2019-08-10 11:02:00,93,19,4,18,61,36,0,10,87,24,153,0,10,15,45,79,79,0,0,18,4,8,68,42,25
332,2019-08-10 11:04:00,90,29,5,15,50,33,0,13,87,25,145,0,13,20,41,62,73,0,0,2,4,8,86,42,26
333,2019-08-10 11:06:00,103,31,2,12,42,47,0,7,84,31,162,0,12,17,54,74,83,0,0,2,2,11,96,35,18
334,2019-08-10 11:08:00,94,28,2,10,45,51,0,15,101,35,135,0,10,21,50,66,96,0,0,0,7,9,101,43,32
335,2019-08-10 11:10:00,92,26,2,9,41,46,0,8,97,30,126,0,20,19,47,69,80,0,0,0,2,6,87,29,28
336,2019-08-10 11:12:00,100,32,3,20,43,38,0,11,83,25,138,0,16,17,43,57,73,0,0,1,9,8,77,38,44
337,2019-08-10 11:14:00,87,29,3,19,36,47,0,9,93,14,137,0,7,11,43,69,78,0,0,0,2,14,71,30,45
338,2019-08-10 11:16:00,105,26,3,15,35,32,0,10,64,24,126,0,13,18,41,57,95,0,0,0,2,16,73,36,35
339,2019-08-10 11:18:00,103,22,4,9,41,41,0,9,76,27,130,0,12,12,37,66,93,0,0,7,3,14,79,45,22
340,2019-08-10 11:20:00,86,19,6,14,48,37,0,12,77,37,167,0,4,9,49,61,81,0,0,0,3,7,72,43,29
341,2019-08-10 11:22:00,93,15,3,9,59,53,0,18,78,26,158,0,16,2,47,69,87,0,0,8,3,9,71,46,21
342,2019-08-10 11:24:00,75,16,4,16,43,35,0,8,83,27,122,0,9,7,38,73,99,0,0,16,3,16,61,50,28
343,2019-08-10 11:26:00,86,16,4,15,48,40,0,7,83,29,146,0,16,7,38,67,113,0,0,0,2,18,68,39,18
344,2019-08-10 11:28:00,98,26,6,16,52,39,0,16,70,22,166,0,16,2,42,70,90,0,0,11,4,8,66,36,23
345,2019-08-10 11:30:00,104,21,2,16,47,44,0,9,70,32,133,0,16,6,41,83,96,0,0,3,5,12,64,46,29
346,2019-08-10 11:32:00,84,21,2,19,54,30,0,9,83,44,119,0,11,10,35,74,89,0,0,0,3,11,60,38,26
347,2019-08-10 11:34:00,97,16,7,16,55,36,0,7,93,39,149,0,11,1,35,61,84,0,0,0,5,12,67,39,30
348,2019-08-10 11:36:00,88,16,3,16,57,46,0,12,84,50,142,0,13,12,28,59,87,0,0,2,4,20,67,32,29
349,2019-08-10 11:38:00,87,17,7,25,56,40,0,7,68,14,146,0,13,11,30,59,123,0,0,6,6,13,69,31,51
350,2019-08-10 11:40:00,89,14,1,20,52,36,0,13,79,22,147,0,15,11,34,55,121,0,0,1,6,12,57,41,39
351,2019-08-10 11:42:00,104,29,2,25,39,46,0,8,75,40,121,0,8,13,27,60,109,0,0,2,3,17,60,21,31
352,2019-08-10 11:44:00,98,29,2,23,59,45,0,9,77,33,162,0,12,24,31,66,76,0,0,5,4,17,62,26,26
353,2019-08-10 11:46:00,98,29,2,23,62,41,0,17,74,26,141,0,5,20,27,47,116,0,0,11,4,20,44,25,25
354,2019-08-10 11:48:00,108,35,6,19,59,54,0,13,74,29,158,0,5,10,30,59,87,0,0,2,3,34,77,31,18
355,2019-08-10 11:50:00,90,19,11,21,53,34,0,15,74,42,147,0,5,7,38,53,111,0,0,8,3,35,63,32,21
356,2019-08-10 11:52:00,89,18,4,19,62,40,0,18,64,39,167,0,10,7,31,57,96,0,0,15,6,34,58,36,24
357,2019-08-10 11:54:00,84,18,1,17,41,42,0,8,72,37,154,0,8,4,29,48,106,0,0,3,3,30,63,36,23
358,2019-08-10 11:56:00,112,15,3,15,49,42,0,10,71,32,137,0,13,6,35,41,102,0,0,0,4,44,62,32,27
359,2019-08-10 11:58:00,103,16,1,14,68,43,0,9,77,28,156,0,7,4,30,69,122,0,0,2,3,41,56,39,35
360,2019-08-10 12:00:00,102,18,2,20,58,61,0,13,75,28,160,0,10,3,30,64,127,0,0,0,3,49,56,32,19
361,2019-08-10 12:02:00,118,19,3,15,58,42,0,6,74,23,152,0,6,8,28,51,115,0,0,2,8,57,34,35,47
362,2019-08-10 12:04:00,112,24,3,19,67,43,0,8,60,31,144,0,6,6,30,62,105,0,0,4,2,48,13,37,37
363,2019-08-10 12:06:00,94,19,4,16,57,47,0,24,54,47,150,0,11,3,34,61,80,0,0,61,4,57,20,37,36
364,2019-08-10 12:08:00,105,24,3,8,58,29,0,22,60,33,145,0,10,5,41,75,111,0,0,13,4,65,23,25,26
365,2019-08-10 12:10:00,96,21,3,11,45,45,0,11,60,35,136,0,6,5,29,62,117,0,0,6,4,72,25,30,31
366,2019-08-10 12:12:00,92,17,4,13,65,48,0,8,56,33,116,0,4,10,35,43,101,0,0,2,2,75,18,34,33
367,2019-08-10 12:14:00,99,21,4,15,64,43,0,14,57,24,144,0,6,5,28,66,127,0,0,43,4,82,16,35,31
368,2019-08-10 12:16:00,77,23,9,16,45,33,0,11,61,33,134,0,5,8,34,51,94,0,0,15,9,52,19,28,27
369,2019-08-10 12:18:00,91,20,10,36,63,45,0,17,46,35,123,0,6,3,34,57,101,0,0,3,5,50,22,29,21
370,2019-08-10 12:20:00,104,15,3,20,52,38,0,11,46,18,133,0,4,4,37,62,102,0,0,4,4,42,23,39,30
371,2019-08-10 12:22:00,80,15,3,12,68,38,0,30,57,33,161,0,6,7,34,62,108,0,0,2,3,59,29,32,25
372,2019-08-10 12:24:00,71,21,6,19,77,35,0,8,67,37,137,0,8,18,31,52,108,0,0,10,4,52,21,35,51
373,2019-08-10 12:26:00,90,21,6,18,48,40,0,8,66,26,115,0,7,13,36,54,111,0,0,2,5,39,23,33,65
374,2019-08-10 12:28:00,100,15,5,15,57,43,0,28,65,28,127,0,4,14,32,67,95,0,0,2,7,35,21,22,83
375,2019-08-10 12:30:00,86,11,7,27,59,50,0,11,58,32,129,0,2,16,36,63,101,0,0,7,4,34,19,29,79
376,2019-08-10 12:32:00,102,17,6,17,54,45,0,13,63,38,153,0,2,17,38,58,93,0,0,13,4,34,18,53,74
377,2019-08-10 12:34:00,111,15,4,18,60,70,0,17,61,29,157,0,8,15,30,59,96,0,0,2,4,33,20,35,54
378,2019-08-10 12:36:00,101,22,6,8,57,41,0,15,77,31,126,0,1,19,36,64,98,0,0,6,4,37,19,33,42
379,2019-08-10 12:38:00,114,20,5,10,78,45,0,25,60,23,110,0,9,15,27,72,85,0,0,4,4,44,28,30,46
380,2019-08-10 12:40:00,125,22,10,17,69,48,0,12,63,21,108,0,5,22,31,61,90,0,0,15,3,48,30,31,50
381,2019-08-10 12:42:00,97,16,4,17,69,51,0,17,59,38,113,0,6,13,26,68,89,0,0,2,2,60,20,31,63
382,2019-08-10 12:44:00,105,16,4,20,62,34,0,21,67,31,128,0,3,3,34,61,119,0,0,6,13,68,17,30,38
383,2019-08-10 12:46:00,96,12,4,13,76,48,0,17,41,29,119,0,9,5,45,65,106,0,0,3,8,53,16,32,32
384,2019-08-10 12:48:00,105,13,9,17,69,53,0,16,45,28,137,0,9,3,41,74,96,0,0,4,2,68,21,30,17
385,2019-08-10 12:50:00,94,18,7,21,72,50,0,31,45,22,137,0,7,10,42,72,96,0,0,4,0,68,15,37,29
386,2019-08-10 12:52:00,89,12,2,12,63,46,0,16,46,35,135,0,5,5,36,47,82,0,0,15,0,39,15,33,29
387,2019-08-10 12:54:00,94,14,5,14,69,57,0,19,51,39,128,0,6,15,33,60,94,0,0,30,1,52,24,26,44
388,2019-08-10 12:56:00,119,11,7,10,74,52,0,16,39,29,125,0,5,3,27,59,87,0,0,11,1,86,25,30,29
389,2019-08-10 12:58:00,120,13,12,17,66,52,0,9,46,26,129,0,3,6,26,54,80,0,0,13,1,82,23,40,36
390,2019-08-10 13:00:00,97,13,17,19,69,60,0,17,48,19,138,0,3,3,36,66,85,0,0,16,4,84,21,32,27
391,2019-08-10 13:02:00,87,11,21,13,69,63,0,9,54,30,127,0,1,10,36,58,92,0,0,14,5,86,22,28,26
392,2019-08-10 13:04:00,97,22,32,9,52,67,0,14,46,26,123,0,2,10,37,61,97,0,0,8,0,105,23,31,26
393,2019-08-10 13:06:00,103,18,35,18,62,59,0,9,35,26,133,0,5,0,44,75,94,0,0,12,5,92,13,37,27
394,2019-08-10 13:08:00,92,13,36,14,55,66,0,8,44,34,149,0,6,9,41,69,84,0,0,45,2,90,18,27,32
395,2019-08-10 13:10:00,102,21,39,21,68,70,0,14,45,31,127,0,7,13,39,61,105,0,0,19,4,70,15,29,48
396,2019-08-10 13:12:00,79,19,36,18,49,61,0,13,39,23,111,0,5,5,41,49,82,0,0,19,4,84,20,27,41
397,2019-08-10 13:14:00,103,22,43,18,54,71,0,18,43,31,142,0,3,1,50,54,94,0,0,14,7,61,20,32,26
398,2019-08-10 13:16:00,92,14,30,16,45,66,0,14,55,42,138,0,5,4,43,73,101,0,0,14,8,57,20,27,21
399,2019-08-10 13:18:00,115,22,26,24,59,59,0,23,43,32,140,0,5,1,45,71,79,0,0,20,5,51,23,34,21
400,2019-08-10 13:20:00,127,23,31,32,51,65,0,23,52,25,151,0,4,2,36,77,93,0,0,14,3,40,25,34,18
401,2019-08-10 13:22:00,122,23,18,17,54,59,0,37,44,28,142,0,3,6,34,79,102,0,0,24,3,11,15,42,20
402,2019-08-10 13:24:00,141,17,26,18,57,40,0,31,36,23,135,0,2,12,30,50,70,0,0,15,4,16,29,43,29
403,2019-08-10 13:26:00,111,18,18,13,64,47,0,33,40,30,139,0,3,8,43,52,70,0,0,30,1,19,31,35,24
404,2019-08-10 13:28:00,117,17,18,22,62,63,0,39,31,23,126,0,8,5,36,61,101,0,0,18,7,9,22,26,14
405,2019-08-10 13:30:00,105,21,18,16,73,62,0,44,32,23,145,0,6,8,46,51,72,0,0,17,3,9,24,32,12
406,2019-08-10 13:32:00,107,14,14,23,64,60,0,41,38,34,155,0,4,6,42,51,94,0,0,24,4,18,20,36,12
407,2019-08-10 13:34:00,99,21,12,16,57,46,0,44,47,25,133,0,3,3,37,46,82,0,0,26,0,15,15,31,11
