,prediction,actual,station,Time
79,3.10531762,2.1,Alexanterinkatu 24,2019-08-19 02:38:00
80,3.258006758,2.5,Alexanterinkatu 24,2019-08-19 02:40:00
81,3.522480414,2.2,Alexanterinkatu 24,2019-08-19 02:42:00
82,3.5436668680000003,1.8,Alexanterinkatu 24,2019-08-19 02:44:00
83,3.337928235,2.0,Alexanterinkatu 24,2019-08-19 02:46:00
84,3.61545449,2.0,Alexanterinkatu 24,2019-08-19 02:48:00
85,3.7742612280000003,1.7,Alexanterinkatu 24,2019-08-19 02:50:00
86,3.6267317410000004,1.7,Alexanterinkatu 24,2019-08-19 02:52:00
87,3.470403633,1.7,Alexanterinkatu 24,2019-08-19 02:54:00
88,3.6034965260000003,1.8,Alexanterinkatu 24,2019-08-19 02:56:00
89,3.595053188,1.7,Alexanterinkatu 24,2019-08-19 02:58:00
90,3.7118922860000003,3.6,Alexanterinkatu 24,2019-08-19 03:00:00
91,3.6786387730000003,2.1,Alexanterinkatu 24,2019-08-19 03:02:00
92,3.294836666,2.3,Alexanterinkatu 24,2019-08-19 03:04:00
93,3.245763604,1.9,Alexanterinkatu 24,2019-08-19 03:06:00
94,3.301948264,1.8,Alexanterinkatu 24,2019-08-19 03:08:00
95,3.2506795719999997,3.1,Alexanterinkatu 24,2019-08-19 03:10:00
96,3.214556612,1.6,Alexanterinkatu 24,2019-08-19 03:12:00
97,3.319334886,1.8,Alexanterinkatu 24,2019-08-19 03:14:00
98,2.645963446,4.0,Alexanterinkatu 24,2019-08-19 03:16:00
99,2.682542125,3.0,Alexanterinkatu 24,2019-08-19 03:18:00
100,2.904175617,1.8,Alexanterinkatu 24,2019-08-19 03:20:00
101,3.008402696,4.3,Alexanterinkatu 24,2019-08-19 03:22:00
102,3.0862408589999997,3.4,Alexanterinkatu 24,2019-08-19 03:24:00
103,3.146891482,3.8,Alexanterinkatu 24,2019-08-19 03:26:00
104,3.790454912,5.5,Alexanterinkatu 24,2019-08-19 03:28:00
105,4.221294867,5.9,Alexanterinkatu 24,2019-08-19 03:30:00
106,4.1697368280000005,4.9,Alexanterinkatu 24,2019-08-19 03:32:00
107,4.6174495669999995,2.6,Alexanterinkatu 24,2019-08-19 03:34:00
108,4.389230937,3.5,Alexanterinkatu 24,2019-08-19 03:36:00
109,4.820493172,1.9,Alexanterinkatu 24,2019-08-19 03:38:00
110,4.930702378,1.5,Alexanterinkatu 24,2019-08-19 03:40:00
111,5.5493168520000005,2.1,Alexanterinkatu 24,2019-08-19 03:42:00
112,5.570213008,1.8,Alexanterinkatu 24,2019-08-19 03:44:00
113,7.207759156,2.5,Alexanterinkatu 24,2019-08-19 03:46:00
114,7.9950797289999995,2.9,Alexanterinkatu 24,2019-08-19 03:48:00
115,10.05858184,1.7,Alexanterinkatu 24,2019-08-19 03:50:00
116,10.33667407,1.9,Alexanterinkatu 24,2019-08-19 03:52:00
117,10.64893119,4.1,Alexanterinkatu 24,2019-08-19 03:54:00
118,11.84164357,2.6,Alexanterinkatu 24,2019-08-19 03:56:00
119,12.68309373,2.0,Alexanterinkatu 24,2019-08-19 03:58:00
120,14.10498252,7.1,Alexanterinkatu 24,2019-08-19 04:00:00
121,13.04253488,2.8,Alexanterinkatu 24,2019-08-19 04:02:00
122,12.3355484,4.5,Alexanterinkatu 24,2019-08-19 04:04:00
123,12.66698002,1.6,Alexanterinkatu 24,2019-08-19 04:06:00
124,13.227855599999998,2.2,Alexanterinkatu 24,2019-08-19 04:08:00
125,13.23661862,4.1,Alexanterinkatu 24,2019-08-19 04:10:00
126,13.3715326,2.6,Alexanterinkatu 24,2019-08-19 04:12:00
127,15.23531633,3.6,Alexanterinkatu 24,2019-08-19 04:14:00
128,16.63978255,3.5,Alexanterinkatu 24,2019-08-19 04:16:00
129,16.40118465,4.1,Alexanterinkatu 24,2019-08-19 04:18:00
130,15.23709842,5.3,Alexanterinkatu 24,2019-08-19 04:20:00
131,15.19397788,3.6,Alexanterinkatu 24,2019-08-19 04:22:00
132,15.45790326,2.4,Alexanterinkatu 24,2019-08-19 04:24:00
133,15.67128914,3.5,Alexanterinkatu 24,2019-08-19 04:26:00
134,16.48632701,5.5,Alexanterinkatu 24,2019-08-19 04:28:00
135,15.43395088,3.5,Alexanterinkatu 24,2019-08-19 04:30:00
136,13.44014908,5.6,Alexanterinkatu 24,2019-08-19 04:32:00
137,14.24968893,6.0,Alexanterinkatu 24,2019-08-19 04:34:00
138,13.54052038,2.0,Alexanterinkatu 24,2019-08-19 04:36:00
139,14.11651948,4.5,Alexanterinkatu 24,2019-08-19 04:38:00
140,14.30350005,2.1,Alexanterinkatu 24,2019-08-19 04:40:00
141,13.66494505,3.3,Alexanterinkatu 24,2019-08-19 04:42:00
142,14.93739869,7.5,Alexanterinkatu 24,2019-08-19 04:44:00
143,15.46849949,2.6,Alexanterinkatu 24,2019-08-19 04:46:00
144,15.24209209,5.1,Alexanterinkatu 24,2019-08-19 04:48:00
145,13.11899594,4.6,Alexanterinkatu 24,2019-08-19 04:50:00
146,14.80226708,7.4,Alexanterinkatu 24,2019-08-19 04:52:00
147,14.65994952,7.1,Alexanterinkatu 24,2019-08-19 04:54:00
148,16.30367847,4.5,Alexanterinkatu 24,2019-08-19 04:56:00
149,15.15253043,4.4,Alexanterinkatu 24,2019-08-19 04:58:00
150,15.72527159,7.7,Alexanterinkatu 24,2019-08-19 05:00:00
151,16.02100428,8.8,Alexanterinkatu 24,2019-08-19 05:02:00
152,14.83806543,3.8,Alexanterinkatu 24,2019-08-19 05:04:00
153,15.07398481,8.7,Alexanterinkatu 24,2019-08-19 05:06:00
154,15.69039121,8.1,Alexanterinkatu 24,2019-08-19 05:08:00
155,17.27448548,10.8,Alexanterinkatu 24,2019-08-19 05:10:00
156,16.56511947,6.7,Alexanterinkatu 24,2019-08-19 05:12:00
157,16.05263277,6.1,Alexanterinkatu 24,2019-08-19 05:14:00
158,16.14806713,9.0,Alexanterinkatu 24,2019-08-19 05:16:00
159,14.61275647,6.0,Alexanterinkatu 24,2019-08-19 05:18:00
160,15.16395042,4.9,Alexanterinkatu 24,2019-08-19 05:20:00
161,16.03140428,11.7,Alexanterinkatu 24,2019-08-19 05:22:00
162,17.90595252,10.4,Alexanterinkatu 24,2019-08-19 05:24:00
163,17.53447153,15.4,Alexanterinkatu 24,2019-08-19 05:26:00
164,16.14798647,12.1,Alexanterinkatu 24,2019-08-19 05:28:00
165,15.454175199999998,9.3,Alexanterinkatu 24,2019-08-19 05:30:00
166,15.27520866,9.7,Alexanterinkatu 24,2019-08-19 05:32:00
167,14.09894488,8.8,Alexanterinkatu 24,2019-08-19 05:34:00
168,15.06919909,9.8,Alexanterinkatu 24,2019-08-19 05:36:00
169,15.55206724,15.6,Alexanterinkatu 24,2019-08-19 05:38:00
170,16.33275925,13.8,Alexanterinkatu 24,2019-08-19 05:40:00
171,17.23965803,16.5,Alexanterinkatu 24,2019-08-19 05:42:00
172,17.4247385,19.6,Alexanterinkatu 24,2019-08-19 05:44:00
173,17.89093066,18.8,Alexanterinkatu 24,2019-08-19 05:46:00
174,16.55388249,19.3,Alexanterinkatu 24,2019-08-19 05:48:00
175,15.72720335,20.2,Alexanterinkatu 24,2019-08-19 05:50:00
176,16.64720961,21.0,Alexanterinkatu 24,2019-08-19 05:52:00
177,18.20899117,16.7,Alexanterinkatu 24,2019-08-19 05:54:00
178,18.44486775,14.5,Alexanterinkatu 24,2019-08-19 05:56:00
179,18.25421704,20.1,Alexanterinkatu 24,2019-08-19 05:58:00
180,18.0059718,17.7,Alexanterinkatu 24,2019-08-19 06:00:00
181,20.41421593,17.1,Alexanterinkatu 24,2019-08-19 06:02:00
182,19.16183686,21.7,Alexanterinkatu 24,2019-08-19 06:04:00
183,19.08184796,25.9,Alexanterinkatu 24,2019-08-19 06:06:00
184,18.36673029,21.8,Alexanterinkatu 24,2019-08-19 06:08:00
185,19.84788384,19.5,Alexanterinkatu 24,2019-08-19 06:10:00
186,19.47355482,24.1,Alexanterinkatu 24,2019-08-19 06:12:00
187,21.00384061,21.5,Alexanterinkatu 24,2019-08-19 06:14:00
188,23.76323386,22.1,Alexanterinkatu 24,2019-08-19 06:16:00
189,25.60002642,20.2,Alexanterinkatu 24,2019-08-19 06:18:00
190,24.59568501,17.2,Alexanterinkatu 24,2019-08-19 06:20:00
191,24.82654758,26.0,Alexanterinkatu 24,2019-08-19 06:22:00
192,25.61899825,22.4,Alexanterinkatu 24,2019-08-19 06:24:00
193,24.00525229,21.7,Alexanterinkatu 24,2019-08-19 06:26:00
194,27.50892174,20.5,Alexanterinkatu 24,2019-08-19 06:28:00
195,27.10168979,22.7,Alexanterinkatu 24,2019-08-19 06:30:00
196,27.61973698,25.1,Alexanterinkatu 24,2019-08-19 06:32:00
197,27.90194211,22.6,Alexanterinkatu 24,2019-08-19 06:34:00
198,27.64282286,19.0,Alexanterinkatu 24,2019-08-19 06:36:00
199,27.11746444,22.2,Alexanterinkatu 24,2019-08-19 06:38:00
200,24.83952292,19.0,Alexanterinkatu 24,2019-08-19 06:40:00
201,27.568776899999996,27.2,Alexanterinkatu 24,2019-08-19 06:42:00
202,28.3840086,26.3,Alexanterinkatu 24,2019-08-19 06:44:00
203,29.0882538,28.8,Alexanterinkatu 24,2019-08-19 06:46:00
204,30.33590339,32.1,Alexanterinkatu 24,2019-08-19 06:48:00
205,26.97028952,25.3,Alexanterinkatu 24,2019-08-19 06:50:00
206,26.05846618,29.1,Alexanterinkatu 24,2019-08-19 06:52:00
207,26.13026358,29.2,Alexanterinkatu 24,2019-08-19 06:54:00
208,25.99587118,33.6,Alexanterinkatu 24,2019-08-19 06:56:00
209,24.74150568,32.7,Alexanterinkatu 24,2019-08-19 06:58:00
210,24.37459367,30.7,Alexanterinkatu 24,2019-08-19 07:00:00
211,26.13053007,33.3,Alexanterinkatu 24,2019-08-19 07:02:00
212,23.07816127,35.7,Alexanterinkatu 24,2019-08-19 07:04:00
213,24.93607241,33.6,Alexanterinkatu 24,2019-08-19 07:06:00
214,26.02805314,34.3,Alexanterinkatu 24,2019-08-19 07:08:00
215,28.250286499999998,31.0,Alexanterinkatu 24,2019-08-19 07:10:00
216,27.10952364,29.5,Alexanterinkatu 24,2019-08-19 07:12:00
217,27.69980831,30.8,Alexanterinkatu 24,2019-08-19 07:14:00
218,27.92511076,26.6,Alexanterinkatu 24,2019-08-19 07:16:00
219,27.39752738,24.4,Alexanterinkatu 24,2019-08-19 07:18:00
220,27.30506898,35.2,Alexanterinkatu 24,2019-08-19 07:20:00
221,29.04027045,29.8,Alexanterinkatu 24,2019-08-19 07:22:00
222,29.01554104,35.4,Alexanterinkatu 24,2019-08-19 07:24:00
223,31.42996132,40.7,Alexanterinkatu 24,2019-08-19 07:26:00
224,33.62414025,36.7,Alexanterinkatu 24,2019-08-19 07:28:00
225,31.60242182,32.3,Alexanterinkatu 24,2019-08-19 07:30:00
226,31.40586263,37.1,Alexanterinkatu 24,2019-08-19 07:32:00
227,30.21994269,28.3,Alexanterinkatu 24,2019-08-19 07:34:00
228,28.98761012,27.0,Alexanterinkatu 24,2019-08-19 07:36:00
229,31.27204827,36.3,Alexanterinkatu 24,2019-08-19 07:38:00
230,32.20982337,31.1,Alexanterinkatu 24,2019-08-19 07:40:00
231,31.61052199,32.6,Alexanterinkatu 24,2019-08-19 07:42:00
232,31.67143408,36.5,Alexanterinkatu 24,2019-08-19 07:44:00
233,30.65152026,35.7,Alexanterinkatu 24,2019-08-19 07:46:00
234,33.87169324,35.3,Alexanterinkatu 24,2019-08-19 07:48:00
235,33.78494215,35.9,Alexanterinkatu 24,2019-08-19 07:50:00
236,35.81529593,37.3,Alexanterinkatu 24,2019-08-19 07:52:00
237,38.20590342,39.5,Alexanterinkatu 24,2019-08-19 07:54:00
238,38.10329503,41.0,Alexanterinkatu 24,2019-08-19 07:56:00
239,40.76205322,37.8,Alexanterinkatu 24,2019-08-19 07:58:00
240,38.22933828,38.4,Alexanterinkatu 24,2019-08-19 08:00:00
241,37.75770516,38.5,Alexanterinkatu 24,2019-08-19 08:02:00
242,37.34159329,44.1,Alexanterinkatu 24,2019-08-19 08:04:00
243,36.01812379,39.9,Alexanterinkatu 24,2019-08-19 08:06:00
244,38.69149337,36.7,Alexanterinkatu 24,2019-08-19 08:08:00
245,39.023992,41.2,Alexanterinkatu 24,2019-08-19 08:10:00
246,39.36896470000001,39.4,Alexanterinkatu 24,2019-08-19 08:12:00
247,36.65484892,44.1,Alexanterinkatu 24,2019-08-19 08:14:00
248,35.96028192,42.4,Alexanterinkatu 24,2019-08-19 08:16:00
249,36.3999816,30.2,Alexanterinkatu 24,2019-08-19 08:18:00
250,34.79600894,30.5,Alexanterinkatu 24,2019-08-19 08:20:00
251,39.22720611,37.4,Alexanterinkatu 24,2019-08-19 08:22:00
252,37.81139877,36.3,Alexanterinkatu 24,2019-08-19 08:24:00
253,34.39816329,32.7,Alexanterinkatu 24,2019-08-19 08:26:00
254,35.75686807,37.0,Alexanterinkatu 24,2019-08-19 08:28:00
255,37.54094731,35.0,Alexanterinkatu 24,2019-08-19 08:30:00
256,37.7178835,33.9,Alexanterinkatu 24,2019-08-19 08:32:00
257,40.16657823,36.6,Alexanterinkatu 24,2019-08-19 08:34:00
258,37.71485943,33.8,Alexanterinkatu 24,2019-08-19 08:36:00
259,37.36827409,46.1,Alexanterinkatu 24,2019-08-19 08:38:00
260,36.594130299999996,40.4,Alexanterinkatu 24,2019-08-19 08:40:00
261,36.87036493,32.6,Alexanterinkatu 24,2019-08-19 08:42:00
262,37.07074742,42.4,Alexanterinkatu 24,2019-08-19 08:44:00
263,37.71719784,36.3,Alexanterinkatu 24,2019-08-19 08:46:00
264,38.25687341,32.8,Alexanterinkatu 24,2019-08-19 08:48:00
265,38.06636914,40.3,Alexanterinkatu 24,2019-08-19 08:50:00
266,38.40660266,41.0,Alexanterinkatu 24,2019-08-19 08:52:00
267,39.57130788,37.8,Alexanterinkatu 24,2019-08-19 08:54:00
268,38.78644754,41.7,Alexanterinkatu 24,2019-08-19 08:56:00
269,39.46021042,39.3,Alexanterinkatu 24,2019-08-19 08:58:00
270,37.52834079,42.9,Alexanterinkatu 24,2019-08-19 09:00:00
271,36.61308288,36.7,Alexanterinkatu 24,2019-08-19 09:02:00
272,35.35190391,37.6,Alexanterinkatu 24,2019-08-19 09:04:00
273,36.70668802,39.5,Alexanterinkatu 24,2019-08-19 09:06:00
274,39.5121399,39.0,Alexanterinkatu 24,2019-08-19 09:08:00
275,40.09305712,35.1,Alexanterinkatu 24,2019-08-19 09:10:00
276,37.47651046,34.0,Alexanterinkatu 24,2019-08-19 09:12:00
277,37.45379971,31.7,Alexanterinkatu 24,2019-08-19 09:14:00
278,32.87491182,37.3,Alexanterinkatu 24,2019-08-19 09:16:00
279,31.71920378,37.5,Alexanterinkatu 24,2019-08-19 09:18:00
280,31.49048568,38.1,Alexanterinkatu 24,2019-08-19 09:20:00
281,32.00892472,36.7,Alexanterinkatu 24,2019-08-19 09:22:00
282,33.35394735,38.0,Alexanterinkatu 24,2019-08-19 09:24:00
283,33.36846047,29.1,Alexanterinkatu 24,2019-08-19 09:26:00
284,35.79597596,35.8,Alexanterinkatu 24,2019-08-19 09:28:00
285,34.94113917,43.5,Alexanterinkatu 24,2019-08-19 09:30:00
286,34.40089048,39.9,Alexanterinkatu 24,2019-08-19 09:32:00
287,33.01238976,35.0,Alexanterinkatu 24,2019-08-19 09:34:00
288,34.93318226,36.1,Alexanterinkatu 24,2019-08-19 09:36:00
289,34.51217283,30.9,Alexanterinkatu 24,2019-08-19 09:38:00
290,36.14178072,28.0,Alexanterinkatu 24,2019-08-19 09:40:00
291,36.44442156,30.8,Alexanterinkatu 24,2019-08-19 09:42:00
292,35.01108701,37.2,Alexanterinkatu 24,2019-08-19 09:44:00
293,36.25585723,35.9,Alexanterinkatu 24,2019-08-19 09:46:00
294,35.09694995,34.5,Alexanterinkatu 24,2019-08-19 09:48:00
295,36.43708514,34.4,Alexanterinkatu 24,2019-08-19 09:50:00
296,34.11987467,31.9,Alexanterinkatu 24,2019-08-19 09:52:00
297,39.08991874,37.6,Alexanterinkatu 24,2019-08-19 09:54:00
298,36.58040107,34.4,Alexanterinkatu 24,2019-08-19 09:56:00
299,35.61877656,32.9,Alexanterinkatu 24,2019-08-19 09:58:00
300,35.60317633,32.3,Alexanterinkatu 24,2019-08-19 10:00:00
301,36.62522539,33.1,Alexanterinkatu 24,2019-08-19 10:02:00
302,34.65405362,32.8,Alexanterinkatu 24,2019-08-19 10:04:00
303,35.0937347,35.2,Alexanterinkatu 24,2019-08-19 10:06:00
304,35.48569299,29.9,Alexanterinkatu 24,2019-08-19 10:08:00
305,32.94199769,27.3,Alexanterinkatu 24,2019-08-19 10:10:00
306,34.65014214,39.1,Alexanterinkatu 24,2019-08-19 10:12:00
307,33.31106503,31.7,Alexanterinkatu 24,2019-08-19 10:14:00
308,32.84645383,31.0,Alexanterinkatu 24,2019-08-19 10:16:00
309,35.50878704,36.7,Alexanterinkatu 24,2019-08-19 10:18:00
310,35.39139314,31.3,Alexanterinkatu 24,2019-08-19 10:20:00
311,34.68238417,33.8,Alexanterinkatu 24,2019-08-19 10:22:00
312,34.95102333,38.5,Alexanterinkatu 24,2019-08-19 10:24:00
313,34.85648245,24.8,Alexanterinkatu 24,2019-08-19 10:26:00
314,39.26190219,28.2,Alexanterinkatu 24,2019-08-19 10:28:00
315,38.15072866,29.7,Alexanterinkatu 24,2019-08-19 10:30:00
316,39.36819438,25.0,Alexanterinkatu 24,2019-08-19 10:32:00
317,32.26937382,28.1,Alexanterinkatu 24,2019-08-19 10:34:00
318,32.29857821,32.9,Alexanterinkatu 24,2019-08-19 10:36:00
319,31.05107921,31.7,Alexanterinkatu 24,2019-08-19 10:38:00
320,30.39202378,34.8,Alexanterinkatu 24,2019-08-19 10:40:00
321,31.599261100000003,36.1,Alexanterinkatu 24,2019-08-19 10:42:00
322,33.13964647,35.4,Alexanterinkatu 24,2019-08-19 10:44:00
323,33.56152176,30.7,Alexanterinkatu 24,2019-08-19 10:46:00
324,33.50075393,34.1,Alexanterinkatu 24,2019-08-19 10:48:00
325,34.63641345,31.2,Alexanterinkatu 24,2019-08-19 10:50:00
326,34.28939879,36.0,Alexanterinkatu 24,2019-08-19 10:52:00
327,33.68040696,24.8,Alexanterinkatu 24,2019-08-19 10:54:00
328,33.05726908,33.2,Alexanterinkatu 24,2019-08-19 10:56:00
329,35.33864692,37.9,Alexanterinkatu 24,2019-08-19 10:58:00
330,34.77554069,40.0,Alexanterinkatu 24,2019-08-19 11:00:00
331,36.49736003,41.0,Alexanterinkatu 24,2019-08-19 11:02:00
332,34.98904233,34.3,Alexanterinkatu 24,2019-08-19 11:04:00
333,35.48502665,27.2,Alexanterinkatu 24,2019-08-19 11:06:00
334,33.30937202,27.4,Alexanterinkatu 24,2019-08-19 11:08:00
335,32.17901908,25.6,Alexanterinkatu 24,2019-08-19 11:10:00
336,32.86702066,27.4,Alexanterinkatu 24,2019-08-19 11:12:00
337,32.81313904,32.1,Alexanterinkatu 24,2019-08-19 11:14:00
338,33.29282822,35.6,Alexanterinkatu 24,2019-08-19 11:16:00
339,32.91765265,41.1,Alexanterinkatu 24,2019-08-19 11:18:00
340,34.00653278,28.8,Alexanterinkatu 24,2019-08-19 11:20:00
341,34.10897967,31.6,Alexanterinkatu 24,2019-08-19 11:22:00
342,35.28076576,24.2,Alexanterinkatu 24,2019-08-19 11:24:00
343,32.53989117,29.0,Alexanterinkatu 24,2019-08-19 11:26:00
344,31.8804498,29.6,Alexanterinkatu 24,2019-08-19 11:28:00
345,31.57469832,27.8,Alexanterinkatu 24,2019-08-19 11:30:00
346,31.58582608,27.5,Alexanterinkatu 24,2019-08-19 11:32:00
347,32.24444338,30.1,Alexanterinkatu 24,2019-08-19 11:34:00
348,31.53862261,31.8,Alexanterinkatu 24,2019-08-19 11:36:00
349,31.16337282,37.4,Alexanterinkatu 24,2019-08-19 11:38:00
350,30.10272019,35.5,Alexanterinkatu 24,2019-08-19 11:40:00
351,29.79053572,41.9,Alexanterinkatu 24,2019-08-19 11:42:00
352,30.80135206,33.4,Alexanterinkatu 24,2019-08-19 11:44:00
353,28.98473763,32.2,Alexanterinkatu 24,2019-08-19 11:46:00
354,29.79905786,35.8,Alexanterinkatu 24,2019-08-19 11:48:00
355,28.69834038,38.2,Alexanterinkatu 24,2019-08-19 11:50:00
356,28.57676445,33.2,Alexanterinkatu 24,2019-08-19 11:52:00
357,29.69738567,30.4,Alexanterinkatu 24,2019-08-19 11:54:00
358,27.51354083,32.6,Alexanterinkatu 24,2019-08-19 11:56:00
359,29.31861991,34.8,Alexanterinkatu 24,2019-08-19 11:58:00
360,30.11276728,38.4,Alexanterinkatu 24,2019-08-19 12:00:00
361,30.76651209,29.2,Alexanterinkatu 24,2019-08-19 12:02:00
362,29.47255969,30.4,Alexanterinkatu 24,2019-08-19 12:04:00
363,30.66454601,24.1,Alexanterinkatu 24,2019-08-19 12:06:00
364,27.88464578,29.6,Alexanterinkatu 24,2019-08-19 12:08:00
365,29.40964529,22.9,Alexanterinkatu 24,2019-08-19 12:10:00
366,27.41993713,28.0,Alexanterinkatu 24,2019-08-19 12:12:00
367,29.84172614,29.2,Alexanterinkatu 24,2019-08-19 12:14:00
368,28.67280016,25.8,Alexanterinkatu 24,2019-08-19 12:16:00
369,28.06323353,26.8,Alexanterinkatu 24,2019-08-19 12:18:00
370,28.49015776,25.2,Alexanterinkatu 24,2019-08-19 12:20:00
371,27.69794724,30.9,Alexanterinkatu 24,2019-08-19 12:22:00
372,30.32216516,38.8,Alexanterinkatu 24,2019-08-19 12:24:00
373,28.77379982,35.1,Alexanterinkatu 24,2019-08-19 12:26:00
374,28.88897813,29.9,Alexanterinkatu 24,2019-08-19 12:28:00
375,29.41709996,32.3,Alexanterinkatu 24,2019-08-19 12:30:00
376,29.50828835,33.7,Alexanterinkatu 24,2019-08-19 12:32:00
377,30.79184049,36.3,Alexanterinkatu 24,2019-08-19 12:34:00
378,29.65790568,29.5,Alexanterinkatu 24,2019-08-19 12:36:00
379,30.80320685,30.8,Alexanterinkatu 24,2019-08-19 12:38:00
380,30.75150138,28.0,Alexanterinkatu 24,2019-08-19 12:40:00
381,30.301212699999997,27.2,Alexanterinkatu 24,2019-08-19 12:42:00
382,31.38355734,27.0,Alexanterinkatu 24,2019-08-19 12:44:00
383,29.95700315,30.9,Alexanterinkatu 24,2019-08-19 12:46:00
384,32.02511421,26.7,Alexanterinkatu 24,2019-08-19 12:48:00
385,30.9610042,33.1,Alexanterinkatu 24,2019-08-19 12:50:00
386,31.21426474,36.6,Alexanterinkatu 24,2019-08-19 12:52:00
387,31.72301099,34.9,Alexanterinkatu 24,2019-08-19 12:54:00
388,31.80927641,41.0,Alexanterinkatu 24,2019-08-19 12:56:00
389,29.75913133,34.9,Alexanterinkatu 24,2019-08-19 12:58:00
390,31.62568693,36.5,Alexanterinkatu 24,2019-08-19 13:00:00
391,31.391190500000004,38.6,Alexanterinkatu 24,2019-08-19 13:02:00
392,30.41086926,35.3,Alexanterinkatu 24,2019-08-19 13:04:00
393,32.45717211,37.1,Alexanterinkatu 24,2019-08-19 13:06:00
394,31.98679327,32.3,Alexanterinkatu 24,2019-08-19 13:08:00
395,30.85938519,38.1,Alexanterinkatu 24,2019-08-19 13:10:00
396,30.66826732,39.1,Alexanterinkatu 24,2019-08-19 13:12:00
397,31.51653105,33.0,Alexanterinkatu 24,2019-08-19 13:14:00
398,30.8382331,32.0,Alexanterinkatu 24,2019-08-19 13:16:00
399,28.56091137,27.4,Alexanterinkatu 24,2019-08-19 13:18:00
400,28.91932841,30.1,Alexanterinkatu 24,2019-08-19 13:20:00
401,31.19836799,28.4,Alexanterinkatu 24,2019-08-19 13:22:00
402,30.00336187,28.0,Alexanterinkatu 24,2019-08-19 13:24:00
403,29.06255889,22.2,Alexanterinkatu 24,2019-08-19 13:26:00
404,30.08867154,29.5,Alexanterinkatu 24,2019-08-19 13:28:00
405,30.10939914,28.2,Alexanterinkatu 24,2019-08-19 13:30:00
406,28.36227616,27.0,Alexanterinkatu 24,2019-08-19 13:32:00
407,27.78441177,29.9,Alexanterinkatu 24,2019-08-19 13:34:00
408,28.49457717,27.8,Alexanterinkatu 24,2019-08-19 13:36:00
409,27.47296402,23.8,Alexanterinkatu 24,2019-08-19 13:38:00
410,27.56911076,26.8,Alexanterinkatu 24,2019-08-19 13:40:00
411,28.593269199999998,29.9,Alexanterinkatu 24,2019-08-19 13:42:00
412,27.97741406,30.7,Alexanterinkatu 24,2019-08-19 13:44:00
413,27.92999608,28.9,Alexanterinkatu 24,2019-08-19 13:46:00
414,28.04259402,29.6,Alexanterinkatu 24,2019-08-19 13:48:00
415,28.65338304,29.2,Alexanterinkatu 24,2019-08-19 13:50:00
416,29.57687308,31.9,Alexanterinkatu 24,2019-08-19 13:52:00
417,28.48347637,31.6,Alexanterinkatu 24,2019-08-19 13:54:00
418,29.98302957,34.3,Alexanterinkatu 24,2019-08-19 13:56:00
419,30.75197568,33.9,Alexanterinkatu 24,2019-08-19 13:58:00
420,29.77333404,29.7,Alexanterinkatu 24,2019-08-19 14:00:00
421,30.447777399999996,40.1,Alexanterinkatu 24,2019-08-19 14:02:00
422,31.65077457,39.1,Alexanterinkatu 24,2019-08-19 14:04:00
423,29.17256331,35.4,Alexanterinkatu 24,2019-08-19 14:06:00
424,28.28985864,36.7,Alexanterinkatu 24,2019-08-19 14:08:00
425,29.43959344,28.8,Alexanterinkatu 24,2019-08-19 14:10:00
426,27.35131973,31.8,Alexanterinkatu 24,2019-08-19 14:12:00
427,27.09826484,26.7,Alexanterinkatu 24,2019-08-19 14:14:00
428,29.7492467,26.3,Alexanterinkatu 24,2019-08-19 14:16:00
429,31.11577463,26.9,Alexanterinkatu 24,2019-08-19 14:18:00
430,29.476531599999998,25.8,Alexanterinkatu 24,2019-08-19 14:20:00
431,30.510499699999997,28.7,Alexanterinkatu 24,2019-08-19 14:22:00
432,29.03602474,27.7,Alexanterinkatu 24,2019-08-19 14:24:00
433,29.04567348,25.4,Alexanterinkatu 24,2019-08-19 14:26:00
434,29.8094088,24.9,Alexanterinkatu 24,2019-08-19 14:28:00
435,29.00666172,25.5,Alexanterinkatu 24,2019-08-19 14:30:00
436,28.35002478,28.4,Alexanterinkatu 24,2019-08-19 14:32:00
437,27.90486885,23.4,Alexanterinkatu 24,2019-08-19 14:34:00
438,28.25246204,28.2,Alexanterinkatu 24,2019-08-19 14:36:00
439,28.61967695,26.2,Alexanterinkatu 24,2019-08-19 14:38:00
440,29.83748681,26.9,Alexanterinkatu 24,2019-08-19 14:40:00
441,27.75949874,29.4,Alexanterinkatu 24,2019-08-19 14:42:00
442,26.922177500000004,26.5,Alexanterinkatu 24,2019-08-19 14:44:00
443,28.74589121,29.1,Alexanterinkatu 24,2019-08-19 14:46:00
444,28.60769505,22.7,Alexanterinkatu 24,2019-08-19 14:48:00
445,29.75813429,23.4,Alexanterinkatu 24,2019-08-19 14:50:00
446,28.18476309,26.0,Alexanterinkatu 24,2019-08-19 14:52:00
447,27.60065339,24.7,Alexanterinkatu 24,2019-08-19 14:54:00
448,29.14406974,24.2,Alexanterinkatu 24,2019-08-19 14:56:00
449,28.29159113,26.6,Alexanterinkatu 24,2019-08-19 14:58:00
450,28.14500524,28.8,Alexanterinkatu 24,2019-08-19 15:00:00
451,29.78147624,31.9,Alexanterinkatu 24,2019-08-19 15:02:00
452,30.86687133,32.8,Alexanterinkatu 24,2019-08-19 15:04:00
453,29.66896979,27.3,Alexanterinkatu 24,2019-08-19 15:06:00
454,28.55010065,36.2,Alexanterinkatu 24,2019-08-19 15:08:00
