,time,variable,value
10373,16/8/2019 2:30,00000000f1124bca,0
10374,16/8/2019 3:00,00000000f1124bca,1
10375,16/8/2019 3:30,00000000f1124bca,1
10376,16/8/2019 4:00,00000000f1124bca,1
10377,16/8/2019 4:30,00000000f1124bca,0
10378,16/8/2019 5:00,00000000f1124bca,2
10379,16/8/2019 5:30,00000000f1124bca,5
10380,16/8/2019 6:00,00000000f1124bca,2
10381,16/8/2019 6:30,00000000f1124bca,3
10382,16/8/2019 7:00,00000000f1124bca,5
10383,16/8/2019 7:30,00000000f1124bca,52
10384,16/8/2019 8:00,00000000f1124bca,11
10385,16/8/2019 8:30,00000000f1124bca,13
10386,16/8/2019 9:00,00000000f1124bca,10
10387,16/8/2019 9:30,00000000f1124bca,10
10388,16/8/2019 10:00,00000000f1124bca,8
10389,16/8/2019 10:30,00000000f1124bca,11
10390,16/8/2019 11:00,00000000f1124bca,10
10391,16/8/2019 11:30,00000000f1124bca,6
10392,16/8/2019 12:00,00000000f1124bca,65
10393,16/8/2019 12:30,00000000f1124bca,49
10394,16/8/2019 13:00,00000000f1124bca,76
10395,16/8/2019 13:30,00000000f1124bca,5
10396,16/8/2019 14:00,00000000f1124bca,6
10397,16/8/2019 14:30,00000000f1124bca,2
10398,16/8/2019 15:00,00000000f1124bca,6
10399,16/8/2019 15:30,00000000f1124bca,2
10400,16/8/2019 16:00,00000000f1124bca,2
10401,16/8/2019 16:30,00000000f1124bca,0
10402,16/8/2019 17:00,00000000f1124bca,0
10403,16/8/2019 17:30,00000000f1124bca,1
10404,16/8/2019 18:00,00000000f1124bca,0
10405,16/8/2019 18:30,00000000f1124bca,0
10406,16/8/2019 19:00,00000000f1124bca,0
10407,16/8/2019 19:30,00000000f1124bca,1
10408,16/8/2019 20:00,00000000f1124bca,0
10409,16/8/2019 20:30,00000000f1124bca,1
10410,16/8/2019 21:00,00000000f1124bca,0
10411,16/8/2019 21:30,00000000f1124bca,0
10412,16/8/2019 22:00,00000000f1124bca,0
10413,16/8/2019 22:30,00000000f1124bca,0
10414,16/8/2019 23:00,00000000f1124bca,1
10415,16/8/2019 23:30,00000000f1124bca,0
10416,17/8/2019 0:00,00000000f1124bca,0
10417,17/8/2019 0:30,00000000f1124bca,0
10418,17/8/2019 1:00,00000000f1124bca,0
10419,17/8/2019 1:30,00000000f1124bca,0
10420,17/8/2019 2:00,00000000f1124bca,0
10421,17/8/2019 2:30,00000000f1124bca,0
10422,17/8/2019 3:00,00000000f1124bca,0
10423,17/8/2019 3:30,00000000f1124bca,0
10424,17/8/2019 4:00,00000000f1124bca,0
10425,17/8/2019 4:30,00000000f1124bca,0
10426,17/8/2019 5:00,00000000f1124bca,0
10427,17/8/2019 5:30,00000000f1124bca,0
10428,17/8/2019 6:00,00000000f1124bca,0
10429,17/8/2019 6:30,00000000f1124bca,2
10430,17/8/2019 7:00,00000000f1124bca,4
10431,17/8/2019 7:30,00000000f1124bca,44
10432,17/8/2019 8:00,00000000f1124bca,8
10433,17/8/2019 8:30,00000000f1124bca,3
10434,17/8/2019 9:00,00000000f1124bca,1
10435,17/8/2019 9:30,00000000f1124bca,14
10436,17/8/2019 10:00,00000000f1124bca,8
10437,17/8/2019 10:30,00000000f1124bca,8
10438,17/8/2019 11:00,00000000f1124bca,26
10439,17/8/2019 11:30,00000000f1124bca,31
10440,17/8/2019 12:00,00000000f1124bca,53
10441,17/8/2019 12:30,00000000f1124bca,48
10442,17/8/2019 13:00,00000000f1124bca,55
10443,17/8/2019 13:30,00000000f1124bca,10
10444,17/8/2019 14:00,00000000f1124bca,2
10445,17/8/2019 14:30,00000000f1124bca,0
10446,17/8/2019 15:00,00000000f1124bca,1
10447,17/8/2019 15:30,00000000f1124bca,1
10448,17/8/2019 16:00,00000000f1124bca,0
10449,17/8/2019 16:30,00000000f1124bca,0
10450,17/8/2019 17:00,00000000f1124bca,0
10451,17/8/2019 17:30,00000000f1124bca,0
10452,17/8/2019 18:00,00000000f1124bca,0
10453,17/8/2019 18:30,00000000f1124bca,0
10454,17/8/2019 19:00,00000000f1124bca,0
10455,17/8/2019 19:30,00000000f1124bca,0
10456,17/8/2019 20:00,00000000f1124bca,0
10457,17/8/2019 20:30,00000000f1124bca,0
10458,17/8/2019 21:00,00000000f1124bca,0
10459,17/8/2019 21:30,00000000f1124bca,0
10460,17/8/2019 22:00,00000000f1124bca,0
10461,17/8/2019 22:30,00000000f1124bca,0
10462,17/8/2019 23:00,00000000f1124bca,0
10463,17/8/2019 23:30,00000000f1124bca,1
10464,18/8/2019 0:00,00000000f1124bca,0
10465,18/8/2019 0:30,00000000f1124bca,0
10466,18/8/2019 1:00,00000000f1124bca,0
10467,18/8/2019 1:30,00000000f1124bca,0
10468,18/8/2019 2:00,00000000f1124bca,0
10469,18/8/2019 2:30,00000000f1124bca,0
10470,18/8/2019 3:00,00000000f1124bca,0
10471,18/8/2019 3:30,00000000f1124bca,0
10472,18/8/2019 4:00,00000000f1124bca,0
10473,18/8/2019 4:30,00000000f1124bca,0
10474,18/8/2019 5:00,00000000f1124bca,0
10475,18/8/2019 5:30,00000000f1124bca,0
10476,18/8/2019 6:00,00000000f1124bca,1
10477,18/8/2019 6:30,00000000f1124bca,1
10478,18/8/2019 7:00,00000000f1124bca,14
10479,18/8/2019 7:30,00000000f1124bca,91
10480,18/8/2019 8:00,00000000f1124bca,15
10481,18/8/2019 8:30,00000000f1124bca,3
10482,18/8/2019 9:00,00000000f1124bca,4
10483,18/8/2019 9:30,00000000f1124bca,1
10484,18/8/2019 10:00,00000000f1124bca,4
10485,18/8/2019 10:30,00000000f1124bca,2
10486,18/8/2019 11:00,00000000f1124bca,10
10487,18/8/2019 11:30,00000000f1124bca,15
10488,18/8/2019 12:00,00000000f1124bca,40
10489,18/8/2019 12:30,00000000f1124bca,40
10490,18/8/2019 13:00,00000000f1124bca,44
10491,18/8/2019 13:30,00000000f1124bca,17
10492,18/8/2019 14:00,00000000f1124bca,4
10493,18/8/2019 14:30,00000000f1124bca,2
10494,18/8/2019 15:00,00000000f1124bca,2
10495,18/8/2019 15:30,00000000f1124bca,2
10496,18/8/2019 16:00,00000000f1124bca,0
10497,18/8/2019 16:30,00000000f1124bca,0
10498,18/8/2019 17:00,00000000f1124bca,0
10499,18/8/2019 17:30,00000000f1124bca,0
10500,18/8/2019 18:00,00000000f1124bca,0
10501,18/8/2019 18:30,00000000f1124bca,0
10502,18/8/2019 19:00,00000000f1124bca,0
10503,18/8/2019 19:30,00000000f1124bca,0
10504,18/8/2019 20:00,00000000f1124bca,0
10505,18/8/2019 20:30,00000000f1124bca,0
10506,18/8/2019 21:00,00000000f1124bca,1
10507,18/8/2019 21:30,00000000f1124bca,0
10508,18/8/2019 22:00,00000000f1124bca,0
10509,18/8/2019 22:30,00000000f1124bca,0
10510,18/8/2019 23:00,00000000f1124bca,0
10511,18/8/2019 23:30,00000000f1124bca,0
10512,19/8/2019 0:00,00000000f1124bca,0
10513,19/8/2019 0:30,00000000f1124bca,0
10514,19/8/2019 1:00,00000000f1124bca,0
10515,19/8/2019 1:30,00000000f1124bca,0
10516,19/8/2019 2:00,00000000f1124bca,0
10517,19/8/2019 2:30,00000000f1124bca,0
10518,19/8/2019 3:00,00000000f1124bca,0
10519,19/8/2019 3:30,00000000f1124bca,0
10520,19/8/2019 4:00,00000000f1124bca,0
10521,19/8/2019 4:30,00000000f1124bca,0
10522,19/8/2019 5:00,00000000f1124bca,0
10523,19/8/2019 5:30,00000000f1124bca,2
10524,19/8/2019 6:00,00000000f1124bca,4
10525,19/8/2019 6:30,00000000f1124bca,7
10526,19/8/2019 7:00,00000000f1124bca,16
10527,19/8/2019 7:30,00000000f1124bca,19
10528,19/8/2019 8:00,00000000f1124bca,14
10529,19/8/2019 8:30,00000000f1124bca,2
10530,19/8/2019 9:00,00000000f1124bca,13
10531,19/8/2019 9:30,00000000f1124bca,6
10532,19/8/2019 10:00,00000000f1124bca,7
10533,19/8/2019 10:30,00000000f1124bca,4
10534,19/8/2019 11:00,00000000f1124bca,7
10535,19/8/2019 11:30,00000000f1124bca,28
10536,19/8/2019 12:00,00000000f1124bca,74
10537,19/8/2019 12:30,00000000f1124bca,129
10538,19/8/2019 13:00,00000000f1124bca,91
10539,19/8/2019 13:30,00000000f1124bca,27
10540,19/8/2019 14:00,00000000f1124bca,3
10541,19/8/2019 14:30,00000000f1124bca,2
10542,19/8/2019 15:00,00000000f1124bca,3
10543,19/8/2019 15:30,00000000f1124bca,4
10544,19/8/2019 16:00,00000000f1124bca,2
10545,19/8/2019 16:30,00000000f1124bca,0
10546,19/8/2019 17:00,00000000f1124bca,0
10547,19/8/2019 17:30,00000000f1124bca,0
10548,19/8/2019 18:00,00000000f1124bca,0
10549,19/8/2019 18:30,00000000f1124bca,1
10550,19/8/2019 19:00,00000000f1124bca,0
10551,19/8/2019 19:30,00000000f1124bca,0
10552,19/8/2019 20:00,00000000f1124bca,0
10553,19/8/2019 20:30,00000000f1124bca,0
10554,19/8/2019 21:00,00000000f1124bca,0
10555,19/8/2019 21:30,00000000f1124bca,0
10556,19/8/2019 22:00,00000000f1124bca,0
10557,19/8/2019 22:30,00000000f1124bca,0
10558,19/8/2019 23:00,00000000f1124bca,0
10559,19/8/2019 23:30,00000000f1124bca,0
10560,10/8/2019 0:00,00000000fb7600be,13
10561,10/8/2019 0:30,00000000fb7600be,9
10562,10/8/2019 1:00,00000000fb7600be,8
10563,10/8/2019 1:30,00000000fb7600be,6
10564,10/8/2019 2:00,00000000fb7600be,9
10565,10/8/2019 2:30,00000000fb7600be,10
10566,10/8/2019 3:00,00000000fb7600be,7
10567,10/8/2019 3:30,00000000fb7600be,8
10568,10/8/2019 4:00,00000000fb7600be,12
10569,10/8/2019 4:30,00000000fb7600be,60
10570,10/8/2019 5:00,00000000fb7600be,52
10571,10/8/2019 5:30,00000000fb7600be,82
10572,10/8/2019 6:00,00000000fb7600be,90
10573,10/8/2019 6:30,00000000fb7600be,92
10574,10/8/2019 7:00,00000000fb7600be,59
10575,10/8/2019 7:30,00000000fb7600be,54
10576,10/8/2019 8:00,00000000fb7600be,55
10577,10/8/2019 8:30,00000000fb7600be,50
10578,10/8/2019 9:00,00000000fb7600be,60
10579,10/8/2019 9:30,00000000fb7600be,68
10580,10/8/2019 10:00,00000000fb7600be,71
10581,10/8/2019 10:30,00000000fb7600be,76
10582,10/8/2019 11:00,00000000fb7600be,85
10583,10/8/2019 11:30,00000000fb7600be,64
10584,10/8/2019 12:00,00000000fb7600be,56
10585,10/8/2019 12:30,00000000fb7600be,19
10586,10/8/2019 13:00,00000000fb7600be,21
10587,10/8/2019 13:30,00000000fb7600be,24
10588,10/8/2019 14:00,00000000fb7600be,28
10589,10/8/2019 14:30,00000000fb7600be,17
10590,10/8/2019 15:00,00000000fb7600be,26
10591,10/8/2019 15:30,00000000fb7600be,24
10592,10/8/2019 16:00,00000000fb7600be,23
10593,10/8/2019 16:30,00000000fb7600be,18
10594,10/8/2019 17:00,00000000fb7600be,22
10595,10/8/2019 17:30,00000000fb7600be,22
10596,10/8/2019 18:00,00000000fb7600be,20
10597,10/8/2019 18:30,00000000fb7600be,19
10598,10/8/2019 19:00,00000000fb7600be,11
10599,10/8/2019 19:30,00000000fb7600be,16
10600,10/8/2019 20:00,00000000fb7600be,13
10601,10/8/2019 20:30,00000000fb7600be,16
10602,10/8/2019 21:00,00000000fb7600be,8
10603,10/8/2019 21:30,00000000fb7600be,13
10604,10/8/2019 22:00,00000000fb7600be,11
10605,10/8/2019 22:30,00000000fb7600be,11
10606,10/8/2019 23:00,00000000fb7600be,12
10607,10/8/2019 23:30,00000000fb7600be,13
10608,11/8/2019 0:00,00000000fb7600be,12
10609,11/8/2019 0:30,00000000fb7600be,10
10610,11/8/2019 1:00,00000000fb7600be,10
10611,11/8/2019 1:30,00000000fb7600be,10
10612,11/8/2019 2:00,00000000fb7600be,11
10613,11/8/2019 2:30,00000000fb7600be,10
10614,11/8/2019 3:00,00000000fb7600be,9
10615,11/8/2019 3:30,00000000fb7600be,9
10616,11/8/2019 4:00,00000000fb7600be,10
10617,11/8/2019 4:30,00000000fb7600be,9
10618,11/8/2019 5:00,00000000fb7600be,11
10619,11/8/2019 5:30,00000000fb7600be,10
10620,11/8/2019 6:00,00000000fb7600be,13
10621,11/8/2019 6:30,00000000fb7600be,19
10622,11/8/2019 7:00,00000000fb7600be,12
10623,11/8/2019 7:30,00000000fb7600be,23
10624,11/8/2019 8:00,00000000fb7600be,11
10625,11/8/2019 8:30,00000000fb7600be,23
10626,11/8/2019 9:00,00000000fb7600be,27
10627,11/8/2019 9:30,00000000fb7600be,19
10628,11/8/2019 10:00,00000000fb7600be,16
10629,11/8/2019 10:30,00000000fb7600be,21
10630,11/8/2019 11:00,00000000fb7600be,22
10631,11/8/2019 11:30,00000000fb7600be,16
10632,11/8/2019 12:00,00000000fb7600be,17
10633,11/8/2019 12:30,00000000fb7600be,16
10634,11/8/2019 13:00,00000000fb7600be,17
10635,11/8/2019 13:30,00000000fb7600be,14
10636,11/8/2019 14:00,00000000fb7600be,19
10637,11/8/2019 14:30,00000000fb7600be,21
10638,11/8/2019 15:00,00000000fb7600be,20
10639,11/8/2019 15:30,00000000fb7600be,21
10640,11/8/2019 16:00,00000000fb7600be,18
10641,11/8/2019 16:30,00000000fb7600be,13
10642,11/8/2019 17:00,00000000fb7600be,16
10643,11/8/2019 17:30,00000000fb7600be,9
10644,11/8/2019 18:00,00000000fb7600be,8
10645,11/8/2019 18:30,00000000fb7600be,7
10646,11/8/2019 19:00,00000000fb7600be,8
10647,11/8/2019 19:30,00000000fb7600be,4
10648,11/8/2019 20:00,00000000fb7600be,6
10649,11/8/2019 20:30,00000000fb7600be,10
10650,11/8/2019 21:00,00000000fb7600be,4
10651,11/8/2019 21:30,00000000fb7600be,2
10652,11/8/2019 22:00,00000000fb7600be,3
10653,11/8/2019 22:30,00000000fb7600be,5
10654,11/8/2019 23:00,00000000fb7600be,3
10655,11/8/2019 23:30,00000000fb7600be,0
10656,12/8/2019 0:00,00000000fb7600be,6
10657,12/8/2019 0:30,00000000fb7600be,5
10658,12/8/2019 1:00,00000000fb7600be,4
10659,12/8/2019 1:30,00000000fb7600be,5
10660,12/8/2019 2:00,00000000fb7600be,5
10661,12/8/2019 2:30,00000000fb7600be,5
10662,12/8/2019 3:00,00000000fb7600be,6
10663,12/8/2019 3:30,00000000fb7600be,11
10664,12/8/2019 4:00,00000000fb7600be,12
10665,12/8/2019 4:30,00000000fb7600be,11
10666,12/8/2019 5:00,00000000fb7600be,11
10667,12/8/2019 5:30,00000000fb7600be,20
10668,12/8/2019 6:00,00000000fb7600be,17
10669,12/8/2019 6:30,00000000fb7600be,24
10670,12/8/2019 7:00,00000000fb7600be,22
10671,12/8/2019 7:30,00000000fb7600be,54
10672,12/8/2019 8:00,00000000fb7600be,24
10673,12/8/2019 8:30,00000000fb7600be,33
10674,12/8/2019 9:00,00000000fb7600be,31
10675,12/8/2019 9:30,00000000fb7600be,36
10676,12/8/2019 10:00,00000000fb7600be,24
10677,12/8/2019 10:30,00000000fb7600be,26
10678,12/8/2019 11:00,00000000fb7600be,22
10679,12/8/2019 11:30,00000000fb7600be,24
10680,12/8/2019 12:00,00000000fb7600be,22
10681,12/8/2019 12:30,00000000fb7600be,19
10682,12/8/2019 13:00,00000000fb7600be,29
10683,12/8/2019 13:30,00000000fb7600be,39
10684,12/8/2019 14:00,00000000fb7600be,20
10685,12/8/2019 14:30,00000000fb7600be,18
10686,12/8/2019 15:00,00000000fb7600be,37
10687,12/8/2019 15:30,00000000fb7600be,24
10688,12/8/2019 16:00,00000000fb7600be,23
10689,12/8/2019 16:30,00000000fb7600be,19
10690,12/8/2019 17:00,00000000fb7600be,14
10691,12/8/2019 17:30,00000000fb7600be,16
10692,12/8/2019 18:00,00000000fb7600be,17
10693,12/8/2019 18:30,00000000fb7600be,6
10694,12/8/2019 19:00,00000000fb7600be,8
10695,12/8/2019 19:30,00000000fb7600be,8
10696,12/8/2019 20:00,00000000fb7600be,6
10697,12/8/2019 20:30,00000000fb7600be,5
10698,12/8/2019 21:00,00000000fb7600be,6
10699,12/8/2019 21:30,00000000fb7600be,6
10700,12/8/2019 22:00,00000000fb7600be,3
10701,12/8/2019 22:30,00000000fb7600be,5
10702,12/8/2019 23:00,00000000fb7600be,7
10703,12/8/2019 23:30,00000000fb7600be,7
10704,13/8/2019 0:00,00000000fb7600be,6
10705,13/8/2019 0:30,00000000fb7600be,4
10706,13/8/2019 1:00,00000000fb7600be,4
10707,13/8/2019 1:30,00000000fb7600be,4
10708,13/8/2019 2:00,00000000fb7600be,4
10709,13/8/2019 2:30,00000000fb7600be,5
10710,13/8/2019 3:00,00000000fb7600be,5
10711,13/8/2019 3:30,00000000fb7600be,8
10712,13/8/2019 4:00,00000000fb7600be,11
10713,13/8/2019 4:30,00000000fb7600be,14
10714,13/8/2019 5:00,00000000fb7600be,14
10715,13/8/2019 5:30,00000000fb7600be,16
10716,13/8/2019 6:00,00000000fb7600be,39
10717,13/8/2019 6:30,00000000fb7600be,72
10718,13/8/2019 7:00,00000000fb7600be,41
10719,13/8/2019 7:30,00000000fb7600be,57
10720,13/8/2019 8:00,00000000fb7600be,61
10721,13/8/2019 8:30,00000000fb7600be,57
10722,13/8/2019 9:00,00000000fb7600be,53
10723,13/8/2019 9:30,00000000fb7600be,35
10724,13/8/2019 10:00,00000000fb7600be,53
10725,13/8/2019 10:30,00000000fb7600be,62
10726,13/8/2019 11:00,00000000fb7600be,59
10727,13/8/2019 11:30,00000000fb7600be,49
10728,13/8/2019 12:00,00000000fb7600be,54
10729,13/8/2019 12:30,00000000fb7600be,31
10730,13/8/2019 13:00,00000000fb7600be,29
10731,13/8/2019 13:30,00000000fb7600be,27
10732,13/8/2019 14:00,00000000fb7600be,29
10733,13/8/2019 14:30,00000000fb7600be,42
10734,13/8/2019 15:00,00000000fb7600be,29
10735,13/8/2019 15:30,00000000fb7600be,21
10736,13/8/2019 16:00,00000000fb7600be,18
10737,13/8/2019 16:30,00000000fb7600be,27
10738,13/8/2019 17:00,00000000fb7600be,31
10739,13/8/2019 17:30,00000000fb7600be,22
10740,13/8/2019 18:00,00000000fb7600be,20
10741,13/8/2019 18:30,00000000fb7600be,19
10742,13/8/2019 19:00,00000000fb7600be,14
10743,13/8/2019 19:30,00000000fb7600be,23
10744,13/8/2019 20:00,00000000fb7600be,15
10745,13/8/2019 20:30,00000000fb7600be,14
10746,13/8/2019 21:00,00000000fb7600be,16
10747,13/8/2019 21:30,00000000fb7600be,15
10748,13/8/2019 22:00,00000000fb7600be,14
10749,13/8/2019 22:30,00000000fb7600be,12
10750,13/8/2019 23:00,00000000fb7600be,18
10751,13/8/2019 23:30,00000000fb7600be,14
10752,14/8/2019 0:00,00000000fb7600be,14
10753,14/8/2019 0:30,00000000fb7600be,15
10754,14/8/2019 1:00,00000000fb7600be,11
10755,14/8/2019 1:30,00000000fb7600be,14
10756,14/8/2019 2:00,00000000fb7600be,11
10757,14/8/2019 2:30,00000000fb7600be,13
10758,14/8/2019 3:00,00000000fb7600be,14
10759,14/8/2019 3:30,00000000fb7600be,13
10760,14/8/2019 4:00,00000000fb7600be,21
10761,14/8/2019 4:30,00000000fb7600be,15
10762,14/8/2019 5:00,00000000fb7600be,59
10763,14/8/2019 5:30,00000000fb7600be,47
10764,14/8/2019 6:00,00000000fb7600be,64
10765,14/8/2019 6:30,00000000fb7600be,45
10766,14/8/2019 7:00,00000000fb7600be,75
10767,14/8/2019 7:30,00000000fb7600be,42
10768,14/8/2019 8:00,00000000fb7600be,46
10769,14/8/2019 8:30,00000000fb7600be,58
10770,14/8/2019 9:00,00000000fb7600be,67
10771,14/8/2019 9:30,00000000fb7600be,43
10772,14/8/2019 10:00,00000000fb7600be,52
10773,14/8/2019 10:30,00000000fb7600be,43
10774,14/8/2019 11:00,00000000fb7600be,52
10775,14/8/2019 11:30,00000000fb7600be,42
10776,14/8/2019 12:00,00000000fb7600be,54
10777,14/8/2019 12:30,00000000fb7600be,0
10778,14/8/2019 13:00,00000000fb7600be,0
10779,14/8/2019 13:30,00000000fb7600be,0
10780,14/8/2019 14:00,00000000fb7600be,0
10781,14/8/2019 14:30,00000000fb7600be,0
10782,14/8/2019 15:00,00000000fb7600be,0
10783,14/8/2019 15:30,00000000fb7600be,0
10784,14/8/2019 16:00,00000000fb7600be,0
10785,14/8/2019 16:30,00000000fb7600be,0
10786,14/8/2019 17:00,00000000fb7600be,0
10787,14/8/2019 17:30,00000000fb7600be,0
10788,14/8/2019 18:00,00000000fb7600be,0
10789,14/8/2019 18:30,00000000fb7600be,0
10790,14/8/2019 19:00,00000000fb7600be,0
10791,14/8/2019 19:30,00000000fb7600be,0
10792,14/8/2019 20:00,00000000fb7600be,0
10793,14/8/2019 20:30,00000000fb7600be,0
10794,14/8/2019 21:00,00000000fb7600be,0
10795,14/8/2019 21:30,00000000fb7600be,0
10796,14/8/2019 22:00,00000000fb7600be,0
10797,14/8/2019 22:30,00000000fb7600be,0
10798,14/8/2019 23:00,00000000fb7600be,0
10799,14/8/2019 23:30,00000000fb7600be,0
10800,15/8/2019 0:00,00000000fb7600be,0
10801,15/8/2019 0:30,00000000fb7600be,0
10802,15/8/2019 1:00,00000000fb7600be,0
10803,15/8/2019 1:30,00000000fb7600be,0
10804,15/8/2019 2:00,00000000fb7600be,0
10805,15/8/2019 2:30,00000000fb7600be,0
10806,15/8/2019 3:00,00000000fb7600be,0
10807,15/8/2019 3:30,00000000fb7600be,0
10808,15/8/2019 4:00,00000000fb7600be,0
10809,15/8/2019 4:30,00000000fb7600be,0
10810,15/8/2019 5:00,00000000fb7600be,0
10811,15/8/2019 5:30,00000000fb7600be,0
10812,15/8/2019 6:00,00000000fb7600be,0
10813,15/8/2019 6:30,00000000fb7600be,0
10814,15/8/2019 7:00,00000000fb7600be,0
10815,15/8/2019 7:30,00000000fb7600be,0
10816,15/8/2019 8:00,00000000fb7600be,0
10817,15/8/2019 8:30,00000000fb7600be,0
10818,15/8/2019 9:00,00000000fb7600be,0
10819,15/8/2019 9:30,00000000fb7600be,0
10820,15/8/2019 10:00,00000000fb7600be,0
10821,15/8/2019 10:30,00000000fb7600be,0
10822,15/8/2019 11:00,00000000fb7600be,0
10823,15/8/2019 11:30,00000000fb7600be,0
10824,15/8/2019 12:00,00000000fb7600be,0
10825,15/8/2019 12:30,00000000fb7600be,0
10826,15/8/2019 13:00,00000000fb7600be,0
10827,15/8/2019 13:30,00000000fb7600be,0
10828,15/8/2019 14:00,00000000fb7600be,0
10829,15/8/2019 14:30,00000000fb7600be,0
10830,15/8/2019 15:00,00000000fb7600be,0
10831,15/8/2019 15:30,00000000fb7600be,0
10832,15/8/2019 16:00,00000000fb7600be,0
10833,15/8/2019 16:30,00000000fb7600be,0
10834,15/8/2019 17:00,00000000fb7600be,0
10835,15/8/2019 17:30,00000000fb7600be,0
10836,15/8/2019 18:00,00000000fb7600be,0
10837,15/8/2019 18:30,00000000fb7600be,0
10838,15/8/2019 19:00,00000000fb7600be,0
10839,15/8/2019 19:30,00000000fb7600be,0
10840,15/8/2019 20:00,00000000fb7600be,0
10841,15/8/2019 20:30,00000000fb7600be,0
10842,15/8/2019 21:00,00000000fb7600be,0
10843,15/8/2019 21:30,00000000fb7600be,0
10844,15/8/2019 22:00,00000000fb7600be,0
10845,15/8/2019 22:30,00000000fb7600be,0
10846,15/8/2019 23:00,00000000fb7600be,0
10847,15/8/2019 23:30,00000000fb7600be,0
10848,16/8/2019 0:00,00000000fb7600be,0
10849,16/8/2019 0:30,00000000fb7600be,0
10850,16/8/2019 1:00,00000000fb7600be,0
10851,16/8/2019 1:30,00000000fb7600be,0
10852,16/8/2019 2:00,00000000fb7600be,0
10853,16/8/2019 2:30,00000000fb7600be,0
10854,16/8/2019 3:00,00000000fb7600be,0
10855,16/8/2019 3:30,00000000fb7600be,0
10856,16/8/2019 4:00,00000000fb7600be,0
10857,16/8/2019 4:30,00000000fb7600be,0
10858,16/8/2019 5:00,00000000fb7600be,0
10859,16/8/2019 5:30,00000000fb7600be,0
10860,16/8/2019 6:00,00000000fb7600be,0
10861,16/8/2019 6:30,00000000fb7600be,0
10862,16/8/2019 7:00,00000000fb7600be,0
10863,16/8/2019 7:30,00000000fb7600be,0
10864,16/8/2019 8:00,00000000fb7600be,0
10865,16/8/2019 8:30,00000000fb7600be,0
10866,16/8/2019 9:00,00000000fb7600be,0
10867,16/8/2019 9:30,00000000fb7600be,0
10868,16/8/2019 10:00,00000000fb7600be,0
10869,16/8/2019 10:30,00000000fb7600be,0
10870,16/8/2019 11:00,00000000fb7600be,0
10871,16/8/2019 11:30,00000000fb7600be,0
10872,16/8/2019 12:00,00000000fb7600be,0
10873,16/8/2019 12:30,00000000fb7600be,0
10874,16/8/2019 13:00,00000000fb7600be,0
10875,16/8/2019 13:30,00000000fb7600be,0
10876,16/8/2019 14:00,00000000fb7600be,0
10877,16/8/2019 14:30,00000000fb7600be,0
10878,16/8/2019 15:00,00000000fb7600be,0
10879,16/8/2019 15:30,00000000fb7600be,0
10880,16/8/2019 16:00,00000000fb7600be,0
10881,16/8/2019 16:30,00000000fb7600be,0
10882,16/8/2019 17:00,00000000fb7600be,0
10883,16/8/2019 17:30,00000000fb7600be,0
10884,16/8/2019 18:00,00000000fb7600be,52
10885,16/8/2019 18:30,00000000fb7600be,38
10886,16/8/2019 19:00,00000000fb7600be,46
10887,16/8/2019 19:30,00000000fb7600be,48
10888,16/8/2019 20:00,00000000fb7600be,44
10889,16/8/2019 20:30,00000000fb7600be,39
10890,16/8/2019 21:00,00000000fb7600be,30
10891,16/8/2019 21:30,00000000fb7600be,39
10892,16/8/2019 22:00,00000000fb7600be,50
10893,16/8/2019 22:30,00000000fb7600be,47
10894,16/8/2019 23:00,00000000fb7600be,34
10895,16/8/2019 23:30,00000000fb7600be,41
10896,17/8/2019 0:00,00000000fb7600be,37
10897,17/8/2019 0:30,00000000fb7600be,29
10898,17/8/2019 1:00,00000000fb7600be,45
10899,17/8/2019 1:30,00000000fb7600be,39
10900,17/8/2019 2:00,00000000fb7600be,44
10901,17/8/2019 2:30,00000000fb7600be,49
10902,17/8/2019 3:00,00000000fb7600be,42
10903,17/8/2019 3:30,00000000fb7600be,45
10904,17/8/2019 4:00,00000000fb7600be,35
10905,17/8/2019 4:30,00000000fb7600be,42
10906,17/8/2019 5:00,00000000fb7600be,48
10907,17/8/2019 5:30,00000000fb7600be,40
10908,17/8/2019 6:00,00000000fb7600be,42
10909,17/8/2019 6:30,00000000fb7600be,41
10910,17/8/2019 7:00,00000000fb7600be,52
10911,17/8/2019 7:30,00000000fb7600be,36
10912,17/8/2019 8:00,00000000fb7600be,50
10913,17/8/2019 8:30,00000000fb7600be,67
10914,17/8/2019 9:00,00000000fb7600be,57
10915,17/8/2019 9:30,00000000fb7600be,48
10916,17/8/2019 10:00,00000000fb7600be,41
10917,17/8/2019 10:30,00000000fb7600be,45
10918,17/8/2019 11:00,00000000fb7600be,19
10919,17/8/2019 11:30,00000000fb7600be,23
10920,17/8/2019 12:00,00000000fb7600be,28
10921,17/8/2019 12:30,00000000fb7600be,28
10922,17/8/2019 13:00,00000000fb7600be,32
10923,17/8/2019 13:30,00000000fb7600be,28
10924,17/8/2019 14:00,00000000fb7600be,26
10925,17/8/2019 14:30,00000000fb7600be,13
10926,17/8/2019 15:00,00000000fb7600be,22
10927,17/8/2019 15:30,00000000fb7600be,13
10928,17/8/2019 16:00,00000000fb7600be,32
10929,17/8/2019 16:30,00000000fb7600be,22
10930,17/8/2019 17:00,00000000fb7600be,29
10931,17/8/2019 17:30,00000000fb7600be,32
